url,category,Name,Availability,Region,Preparation,Cost,Description,Tags
https://www.shinseina.world/post/ss-the-living-library,unknown,Suaeysit,Rare - Can be found during Autumn,Artic,0-1 week,"5 silvers(raw), 15 silvers(prepared)","A dark black mushroom with greyish markings along the undersides, this fungus grows in shadowed forests in cool to cold climes. Suaeysit mushrooms can be eaten directly or dried and ground into tinctures or otherwise prepared. The mushrooms give the consumer a rush of energy, clearing the mind and raising the spirits. However, they are highly addictive, and care must be careful when preparing and prescribing dosages. Often used to counteract shock in emergency situations.",
https://www.shinseina.world/post/suaeysit,unknown,Suaeysit,Rare - Can be found during Autumn,Artic,0-1 week,"5 silvers(raw), 15 silvers(prepared)","A dark black mushroom with greyish markings along the undersides, this fungus grows in shadowed forests in cool to cold climes. Suaeysit mushrooms can be eaten directly or dried and ground into tinctures or otherwise prepared. The mushrooms give the consumer a rush of energy, clearing the mind and raising the spirits. However, they are highly addictive, and care must be careful when preparing and prescribing dosages. Often used to counteract shock in emergency situations.",
https://www.shinseina.world/post/teleabloom,unknown,Teleabloom,Rare+,Unknown,Must be chewed,5 Gold,"The Teleabloom is a very rare and magical plant that grows randomly in the world, with the location of it being difficult to find due to its odd nature of teleporting to a new place every few days. When the plant is chewed, it allows the user to teleport to any location that they have previously visited, as long as they have a clear image of that place in mind. It works regardless of distance or obstacles in the way, as long as something magical isn't preventing it. The plant is highly valued by adventurers and travellers who often find themselves in need of a quick escape or transportation.",
https://www.shinseina.world/post/tamgo,unknown,E- Tamgo,,Forest,,,"A weird-looking monster that likes to roam the forest at night and just cause some mischief. Though they look ugly and terrifying at the same time, they are relatively harmless creatures that don't like hurting people, just enjoy playing pranks on them.",
https://www.shinseina.world/post/sunndo,unknown,N/A- The Messenger,,None.,,,A being said to have been created by the Gods to act as a messenger for them or to complete tasks given by them. Not much is known about the being as it is rarely seen. It is believed to be powerful and doesn't interact with people unless it is tasked to.,
https://www.shinseina.world/post/thornstrike,unknown,No Title,,,,,,
https://www.shinseina.world/post/the-messenger,unknown,N/A- The Messenger,,None.,,,A being said to have been created by the Gods to act as a messenger for them or to complete tasks given by them. Not much is known about the being as it is rarely seen. It is believed to be powerful and doesn't interact with people unless it is tasked to.,
https://www.shinseina.world/post/touch-of-light,unknown,Touch of Light,,,,,"Touch of Light is a legendary mineral that is said to be imbued with the power of light itself. It is incredibly rare and can only be found in the highest reaches of the world, where the air is thin and the skies are clear. Touch of Light is said to be so white that it seems clear to those that look at it, glowing with a bright hue even in the darkest of places. It is so bright that it is said to be able to light up an entire city block by just holding it. It is also said to have the power to heal and rejuvenate living beings, being able to use light itself to heal any wound as long as it isn't fatal. However, due to its extreme rarity and power, it is coveted by many and has led to wars and conflicts throughout history. Those who possess Touch of Light are said to hold immense power and responsibility, as well as great danger. As such, it is often hidden away and guarded by those deemed worthy of its power.",
https://www.shinseina.world/post/trakeom-ore,unknown,Trakeom Ore,,,,,"A type of ore that needs to be first processed in order for its full capabilities to be unleashed, as, without processing, it's useless. Once processed, the ore is able to show the rough location of a person as long as the blood of the person is dropped on the ore beforehand, and shone over a map.",
https://www.shinseina.world/post/treewalker,unknown,No Title,,,,,,
https://www.shinseina.world/post/trillium,unknown,Trillium,,,,,"
Updated: Feb 9, 2023
Color: Purple with white
 
Mineral Location: Crystal caves
 
Mineral Rarity: Rare
 
Moh hardness Ranking: 6
 
Melting Point: Unknown
 
Solubility: Not soluble
 
Market Value: 50 copper coins (shards)
3 silver coins (ore)
10 silver coins (gem)
 
Description: Trillium is a mineral that can only be found as the main compositor of crygons, its true origins are still a mystery. Due to an impossible geological composition and refraction value, trillium is able to channel any light with UV rays and form a laser beam with it. Its use is prohibited outside of factory usage, as it may shoot laser beams that cause third to fourth degree burns with mere 2 seconds in contact with the lasers. It’s able to disintegrate human flesh in 5 seconds.",
https://www.shinseina.world/post/twin-crystal,unknown,Twin Crystal,,,,,"
Updated: Feb 9, 2023
Color: Pure white and Somewhat pure black

Mineral Location: Crystal cave

Mineral Rarity: Rare

Moh Hardness Ranking: 7

Melting Point: 500°C

Solubility: Soluble

Market Value: 5 silver per sizeable crystal

Description: Originally White in color, they are smoothe, sharp, and radiant light mana. Although first presumed to allow people to manipulate Light, it was discovered by a traveling Enchanter that it actually only amplifies those already possessing light magic, little by little. These crystals were also discovered to make others friendlier towards whomever holds it. On the other hand, when non-light mana is put into these crystals, their color changes to black and their effects become the opposite (amplifies dark magic, growth is quicker to see, makes people less friendly).",
https://www.shinseina.world/post/uc-bombier-grapes,unknown,Bombier grapes,Uncommon,Plains,None,5 silver for 3 bunches.,"A fruit that grows on vines in areas with unstable mana. Bombier grapes can be thrown in a bunch causing them to detonate, making a medium sized explosion that sends bombier grapes everywhere those grapes then make small explosions after a few bounces. Single grapes can also be pulled off and thrown which makes this fruit a useful weapon especially when thrown in multiple bunches.",
https://www.shinseina.world/post/uc-doublana,unknown,Doublana,Uncommon,Tropics,Must be consumed,4 silver per fruit,"A strange type of fruit that formed when 2 bananas fused together magically into a Doublana. When eaten the user will have their number of eyes, arms, and ears doubled allowing them to more effectively see, hear, and grab things in battle. Lasts 5 turns",
https://www.shinseina.world/post/uc-duplicikite,unknown,UC - Duplicikite,,,,,"An uncommon mineral inside of the Corrupted Swamp, forming in half-empty clusters of two, where one side is physical, and the other is mana-based.",
https://www.shinseina.world/post/uc-ice-crystal,unknown,UC - Ice Crystal,,,,,A form of mana crystal found formed in the tundras a nd cold biomes. These crystals are cold to the touch borderline freezing. These crystal are formed into jewelry or gear to add a 3x boost to ice magic.,
https://www.shinseina.world/post/uc-luminite,unknown,No Title,,,,,,
https://www.shinseina.world/post/uc-galigan-s-bane,unknown,No Title,,,,,,
https://www.shinseina.world/post/uc-naptime,unknown,No Title,,,,,,
https://www.shinseina.world/post/uc-obelion-spikes,unknown,UC - Obelion Spikes,,,,,"A brittle yet incredibly sharp mineral that naturally grows in spike-like formations, often resembling natural traps in caves. It is highly sought after for precision, however, it is fragile when struck at improper angles, causing it to shatter into razor-like shards.",
https://www.shinseina.world/post/uc-pinshire,unknown,UC - Pinshire,Uncommon,Corrupted Swamp,"Interior of spikes muddled together. Boiled for 8 turns, simmer for 5 while stirring regularly. Alternatively, being pricked by the spikes to where it breaks the skin has the same effect, although for half the duration.",3 Silver & 50 Copper,"A large fungus that grows in the Corrupted Swamp. Often growing nearby water or mud, but never inside the large bodies of water itself. They have the effect of reducing the effect of daylight to vampires down to 1/3rd the stat debuff rather than half. This effect lasts for 10 turns if prepared properly, and 5 turns if not prepared. It also makes the consumer resistant to light, making them immune to flashbangs and 30% more resistant to light magic. However, when the effect is over, it leaves the consumer smelling like bad wet dog.",
https://www.shinseina.world/post/uc-shini,unknown,UC - Shini,Uncommon,Wetlands & Small bodies of water,Squeeze the juices out of the vegetable. Can be boiled for 5 minutes to be safe to eat.,16 copper per half pound,A vegetable that is capable of absorbing dirt or grime from a surface. The filth is recycled inside it’s bulb and spewed back out as perfectly cleaned liquid at a very fast rate. Often used as polish or in plumbing systems to help filter pipes.,
https://www.shinseina.world/post/uc-terra-glass,unknown,Terra Glass,,,,,"Though a bit hard to find when terra glass is found, it is typically found in large, abundant spikes either above or below ground. Terra glass absorbs minor amounts of mana, and it has the unique property of sustaining flora that is put inside containers made of it for 50 percent longer, making them useful for flower vases and food storage. It also serves industrial purposes as a natural glass that is quite easy to smell compared to normal glass, though a bit weaker.",
https://www.shinseina.world/post/uc-sundew,unknown,Sundew,Uncommon,"Oasis, mountains",None,6 silver per fruit,"A palm-sized fruit that grows on large vines in areas where the sun shines brightly and water is nearby. Sundew fruit gives off a glow when cut, which isn't very strong but can light a small area. Upon consumption, the consumer will begin to brightly glow in all directions in a 10 meter range. This glow is 3000 lumens and strong enough to blind anyone unprepared nearby, though the consumer isn't affected by it. The juice of this fruit can have the same effect, and it's described as having a refreshing, sweet taste.",
https://www.shinseina.world/post/uc-volca,unknown,Volca,,,,,Volca forms when molten rocks absorb mana and over time crystallize into a solid form. Volca is filled with mana and gives off 1000c temperatures making it very hot to the touch and dangerous to handle without precautions. Volca is useful for mixing with other materials to strengthen fire enchantments.,
https://www.shinseina.world/post/uc-water-urant-plant,unknown,No Title,,,,,,
https://www.shinseina.world/post/uc-yllynium,unknown,UC - Yllynium,Uncommon,Lakes & Riverbeds,Muddle and simmer for 5 turns. Apply to skin or fur as needed.,20 copper per stalk.,"A plant that, when prepared and applied to Beast Clan races, temporarily negates the effect of silver burning their skin. They're often in groups of 3 and spread along moderate or small bodies of water. This effect lasts for 7 turns where applied to. They're often used by beast clan soldiers and merchants to handle silver. It's become a common usage in Omnis for metalworkers too.",
https://www.shinseina.world/post/vervain,unknown,Vervain,Common during summer,Forest,None,Not Available on the market,"Vervain is a potent herb and a vampire's most well-known weakness. If a vampire makes physical contact with vervain in any form, it will burn them. If a vampire ingests vervain, the vampire's throat and digestive tract will be burned and they will become feverish and extremely weak.",
https://www.shinseina.world/post/underwater-fisher,unknown,No Title,,,,,,
https://www.shinseina.world/post/vitillium,unknown,Vitillium,,,,,"Vitillium can be the perfect substitute for any organ for all kinds of races, even non-organic ones, the method for making it work is to mold the gem into the format of the organ missing or dying, and it automatically acquires the function of said organ, from skin to brains.
The more well shaped the Vitillium is, the better it does its function.",
https://www.shinseina.world/post/walmas,unknown,F- Walmas,,Desert.,,,"These creatures are often cowardly and won't normally pick a fight with anyone or anything unless absolutely necessary. Due to their size, which is around the size of a small truck, and their stamina, they are often tamed and used by merchants and travelers in order to ride or carry items.",
https://www.shinseina.world/post/wanyte,unknown,No Title,,,,,,
https://www.shinseina.world/post/wee-fruit,unknown,No Title,,,,,,
https://www.shinseina.world/post/weeping-willow,unknown,Weeping Willow,Uncommon,Forests and Deserts,None,Unsold,"Once this flower is removed from where it originally grew, within ten seconds it turns into a gigantic purple weeping willow tree wherever it is thrown.",
https://www.shinseina.world/post/watire,unknown,No Title,,,,,,
https://www.shinseina.world/post/white-bryony,unknown,No Title,,,,,,
https://www.shinseina.world/post/water-crystal,unknown,Weighdo,Legendary+,Forest,Eating,N/A,"Upon taking one bit from the fruit, the rest of the fruit vanishes, and the user gains a new ability; this makes it so the user can not gain an ability from another fruit of a similar nature and is unable to touch purified water. This fruit grants the ability to alter the weight of their body from anywhere between 1 to 100,000 kilograms at will.",
https://www.shinseina.world/post/weighdo,unknown,Weighdo,Legendary+,Forest,Eating,N/A,"Upon taking one bit from the fruit, the rest of the fruit vanishes, and the user gains a new ability; this makes it so the user can not gain an ability from another fruit of a similar nature and is unable to touch purified water. This fruit grants the ability to alter the weight of their body from anywhere between 1 to 100,000 kilograms at will.",
https://www.shinseina.world/post/willow-herb,unknown,Willow-Herb,Uncommon,Temperate forest,None,50 copper,This plant grows to about three feet in height. It has long hairy leaves and large purplish-pink flowers. The smoke of this herb will keep away snakes. (Or irritate Snake-people.) One dose burns for about five turns.,
https://www.shinseina.world/post/wetalu,unknown,Wolfsbane,Rare - Can be found during summer,Temperate forest,1 day,5 - 10 silvers,"This is a small plant, about 1 foot tall with pale, divided green leaves and hooded yellow flowers. The stem is rather hairy. The root must be boiled in water and then applied to a bite from a venomous creature within 15 minutes of the bite (depends on how potent it is.). If used successfully, the damage caused by the venom will be reduced by half. Wolfsbane is also poisonous to werewolves and beastmen, upon contact with the skin of these creatures it burns them and if digested is extremely poisonous and can kill if not treated quickly.",
https://www.shinseina.world/post/white-death,unknown,White Death,Rare,Forest or Desert,Grinding,None,"An extremely poisonous plant that was given the name ""White Death"" because whoever ingests the ground dust of it will submit to an extremely high fever and other symptoms.",
https://www.shinseina.world/post/wolfsbane,unknown,Wolfsbane,Rare - Can be found during summer,Temperate forest,1 day,5 - 10 silvers,"This is a small plant, about 1 foot tall with pale, divided green leaves and hooded yellow flowers. The stem is rather hairy. The root must be boiled in water and then applied to a bite from a venomous creature within 15 minutes of the bite (depends on how potent it is.). If used successfully, the damage caused by the venom will be reduced by half. Wolfsbane is also poisonous to werewolves and beastmen, upon contact with the skin of these creatures it burns them and if digested is extremely poisonous and can kill if not treated quickly.",
https://www.shinseina.world/post/wonkeria,unknown,Wonkeria,,,,,"A mineral that is found within deep caves and underground veins, that is colorful in nature and glows when the light reflects on it. The mineral itself is illegal to be sold, and being found with it can get you in trouble, due to the ability the mineral has. Touching the mineral makes the person feel woozy and dizzy, seeing things and even feeling and hearing things, much like delusions.",
https://www.shinseina.world/post/yeortzie,unknown,Yeortzie,,,,,"
Updated: Feb 9, 2023
Color: Pink fading to purple

Mineral Location: Anywhere

Mineral Rarity: Uncommon

Moh Hardness Ranking: 3.5

Melting Point: 1050°C

Solubility: Minorly Soluble

Market Value: Illegal; 5 silver per pound

Description: A mineral that is used for writing. Forming in crystaline structures, when the pink part of this crystal is pressed against organic materials it leaves markings similar to ink from a pen. This creates essentially “invisible mana ink”, invisible to the eye but readable through magic by trained individuals. Due to being often used to send illegal messages between crime syndicates, Yeortzie is illegal in the major clans but independent villages allow them freely. The pink of a crystal will progressively turn purple then black, where it will stop exuding the written mana ink and be depleted.",
https://www.shinseina.world/post/yarrow,unknown,Yarrow,Common,"Temperate forest, plains",Crush,10 copper,"The small white flowers of this herb, which cluster at the top of its one to two feet tall straight stem, should be crushed and applied to wounds. If successfully used it will stop minor bleeding, and reduce major bleeding to a minor level. A second application can then be used to stop the minor bleeding.",
https://www.shinseina.world/post/zeliodo,unknown,Zeliodo,Legendary+,Forest,Eating,N/A,"Upon taking one bit from the fruit, the rest of the fruit vanishes, and the user gains a new ability; this makes it so the user can not gain an ability from another fruit of a similar nature and is unable to touch purified water. This fruit grants the user the ability to turn their body into a hive of small holes, much like a bee nest, and from these holes, the user is able to create swarms of insects, be it common insects such as bees, ants, flies, and more, or lower ranked fauna insects as long as they have a queen of them. The user can create an almost infinite number as long as they have the mana and mass to sustain it, as each insect they create takes away from their mass. The user will also not die as long as one of the insects remains. Instead, their body will reform from the insect but, in turn, lose all their strength, abilities, and capabilities aside from the fruit itself.",
https://www.shinseina.world/post/zulsendra,unknown,Zulsendra,Never found outside its region-uncommon. Common in it's region,Underground - Rare region,none,5 silver,"When this mushroom is eaten, it doubles a person's overall speed for 10 minutes. At the end of that time, the person will be exhausted.",
https://www.shinseina.world/post/xyx-loming,unknown,Zombud,Rare,"Cemeteries, battlefields, or areas where corpses are potent.",N/A [Poisonous],75 copper per pound.,"A hulking mass of flora that subsists off of dead creatures. Often times growing underground in cemeteries or crawling through fields of dead. They're despised due to disturbing the dead, and can be tricky to kill. Due to consuming corpses, they're usually carriers of disease and are innately poisonous. The buds are able to release poisonous clouds that can be lethal in moderate amounts. They tend to have the user die over the course of weeks in small amounts, but can be a few days in higher amounts. Effects of such poison are: Nausea, dizziness, weakened muscularity, and blood clotting.",
https://www.shinseina.world/post/zombud,unknown,Zombud,Rare,"Cemeteries, battlefields, or areas where corpses are potent.",N/A [Poisonous],75 copper per pound.,"A hulking mass of flora that subsists off of dead creatures. Often times growing underground in cemeteries or crawling through fields of dead. They're despised due to disturbing the dead, and can be tricky to kill. Due to consuming corpses, they're usually carriers of disease and are innately poisonous. The buds are able to release poisonous clouds that can be lethal in moderate amounts. They tend to have the user die over the course of weeks in small amounts, but can be a few days in higher amounts. Effects of such poison are: Nausea, dizziness, weakened muscularity, and blood clotting.",
