url,category,Name,Availability,Region,Preparation,Cost,Description,Tags
https://www.shinseina.world/post/c-starshard-quartz,unknown,C - Wild Dragon Mutt,,Dragon Realm,,,"Wild Dragon Mutt is a nickname given to a creature found within the Dragon Realm that resembles a mixture of a dog and a dragon, with very few dragon features. They have scales under their fur, which makes them look like a wild dying dog, a tail with spikes and sharp fangs. They usually hunt in large packs because they reproduce quickly. However, due to this, they are also the common food for draconic creatures in the dragon realm.",
https://www.shinseina.world/post/c-vaporonid,unknown,C - Wild Dragon Mutt,,Dragon Realm,,,"Wild Dragon Mutt is a nickname given to a creature found within the Dragon Realm that resembles a mixture of a dog and a dragon, with very few dragon features. They have scales under their fur, which makes them look like a wild dying dog, a tail with spikes and sharp fangs. They usually hunt in large packs because they reproduce quickly. However, due to this, they are also the common food for draconic creatures in the dragon realm.",
https://www.shinseina.world/post/cat-eyes,unknown,No Title,,,,,,
https://www.shinseina.world/post/cackot,unknown,E- Cackot,,Destroyed swamp.,,,"A mistake born from the dark mana left behind at the destroyed swamp. Not much is known about them besides the fact that they are ugly and dangerous due to their ability to erase a person's sense, leaving them open to attack by other things.",
https://www.shinseina.world/post/c-wild-dragon-mutt,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-yarrock,unknown,c - Yarrock,,,,,"
Updated: Jun 29, 2024
Abilities: 
• Thick fur and a body as durable as granite  
• Can manipulate the ice on its back and body. 
• Strong and fast for its size.
• Somewhat intelligent.

Danger Ranking: C  

Rarity: Uncommon  

Region: Tundra  

Description:  Yarrocks are known to live amongst the could tundra, their thick fur keeping them insulated through all stages of the day. Often fighting with others of their own race or hunting in packs, Yarrocks usually stay in packs of six to nine, and aren't hostile to people unless they attack them first or are invading on their territory.",
https://www.shinseina.world/post/chalcos,unknown,Chalcos,,,,,"Chalcos is ordinary copper in the eyes of geologists, but with a difference. This copper absorbed mana through many centuries, but unlike other mana-based minerals, Chalcos has mana imbued into the core of the chemical formula of copper, thus being the only mineral capable of proving that mana itself can be a mineral. It can be used for the construction of advanced robots or general cybernetics, as its capability to conduct not only electricity better, but also mana, allowing machines to use magic and even giving them a certain mana flow. It's normally bought by rich people, including royalties.",
https://www.shinseina.world/post/cokecane,unknown,Cokecane,Common,Forest,Grinding,illegal to sell,A flower that can be ground up and sniffed in order to induce an illusion of bliss to the user.,
https://www.shinseina.world/post/colorful-death,unknown,Colorful Death,Rare,Ocean,Boiling,Illegal to sell,"A plant that can be found underwater in rare cases. The reason it is called the colorful death is due to the multiple color petals the plant have on it, that when boiled together can result in a very potent poison, that causes the drinker to get progressively sicker until they eventually fall into a coma.",
https://www.shinseina.world/post/cobalto,unknown,Cobalto,,,,,"Cobalto is a mineral that can be found within the Dragon Realm, more commonly growing on the shells of creatures, be it aquatic or cave dwellings. The mineral itself isn't very hard or useful for crafting, but thanks to the mineral's ability to absorb mana and produce a bubble that when popped release a terrible gas that makes things dizzy and disgusted, it is interesting.",
https://www.shinseina.world/post/copy-of-c-cacti-colony,unknown,Cacti Colony,Common,Desert,None,N/A,"The Cacti Colony is a type of Cactus plant that, despite looking like multiple Cacti, is instead only one, connected by roots underneath the sands. These Cacti plants hold large storages of water, and are usually preyed upon by wandering creatures of the desert. They tend to be mostly found near Oasis's.",
https://www.shinseina.world/post/cordycep,unknown,No Title,,,,,,
https://www.shinseina.world/post/corpo-crystal,unknown,Corpo Crystal,,,,,"A type of crystal that can only be found within the grounds of the corrupted swamp, due to the high abundance of corrupted mana that it needs to absorb to form. The crystal is quite dangerous, due to the fact that simply touching it with your bare skin will lead to high fever, and if grounded into a powder and ingested would lead to high fever, and possible death.",
https://www.shinseina.world/post/copy-of-r-furushin-lacoragi,unknown,Furushin Lacoragi,Rare,Desert - Oasis's,Peel off the main skin layer to reveal the gel underneath. Stir the gel in hot water to make a tea.,7 Silver,"The Furushin plant has natural healing properties. Once the gel of the plant is stirred into a tea and consumed, it cures almost all common and uncommon fevers. Though, unfortunately, these plants are only found in deep desert Oasis's, away from civilization. It is usually hard to grow them in a farm, as for some reason, they tend to spread their roots out far and may interfere with other flora, or simply die off once they touch something unnatural.",
https://www.shinseina.world/post/corrosion-zombie,unknown,E- Corrosion Zombie,,Destroyed Swamp.,,,"A person that has died in the corrupted swamp, and due to the dark mana that covers the place, has been made into a zombie that for some unknown reason has mutated to a stage in which its body is practically melting and anything it touches starts to melt.",
https://www.shinseina.world/post/crakey,unknown,E- Crakey,,Desert.,,,"A creature that looks like a scratched-out crab-man with four arms and six legs. It's normally found in dark places in the desert, often inhabiting caves or the ruins, and hunt in groups of 2-4 due to being quite weak
.",
https://www.shinseina.world/post/crystal-apple,unknown,Crystal Apple,Legendary.,Dragon Realm.,None.,1 Crystal Coin.,"A fruit that is said to be so difficult to find that it is near impossible, this is due to it only growing in the dragon realm and due to its requirements to grow. The fruit is said to absorb the essence of any living thing around it, including mana, and fuse it into itself. This gives the fruit the ability to boost the ability of anything that eats it, equivalent to how much it has absorbed.",
https://www.shinseina.world/post/culkas,unknown,Culkas,Common,"Desert, Arid shrublands",none,5 copper,Each application of Culkas will cure one square foot of sunburn.,
https://www.shinseina.world/post/curmona,unknown,Curmona,Rare.,Corrupted Swamp.,None.,Illegal to sell.,"A plant that started to grow in the corrupted swamp shortly after it was covered in evil mana. The plant is said to have absorbed this evil mana in order to grow, making it 'evil' in nature many believe. The plant is dangerous to most living things because it can blend into the environment, and if 'bitten' by it, the thing becomes extremely sick shortly after. The only way to cure this sickness is to destroy the plant.",
https://www.shinseina.world/post/d-bababo,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-bunnicorn,unknown,D - Bunnicorn,,Forest,,,"Bunnicorn is a rare race of bunnies that have a small horn on the front of their head, thus granting them the name. They are usually very fearful of other creatures and tend to avoid anything by using their long legs to move very quickly, having great speed. They are usually non-hostile and will not hurt anything unless hungry or harmed, they are also able to eat meat.",
https://www.shinseina.world/post/crygon,unknown,D- Aigress,,,,,"
Updated: Jun 25, 2024
Abilities:
•Stone-like hide
•Strong as a tiger
•Capable of digging small holes quickly
•Night vision
•Cat-nimbleness

Danger Ranking: D

Rarity: Common

Region: Desert, Caves, & Mountains

Description: If a cat was a dinosaur; These creatures are both domesticated and fully capable of living in the wild. They often dig small holes to hide from the sun in cool interiors. Their bellies and underside of the necks are soft spots with warm fur. Usually will flee from humans but will hunt game as big as a lion.",
https://www.shinseina.world/post/d-bombape,unknown,D - Bombape,,Forests,,,"Bombapes are an unusual form of marsupial mixed with an owl or toucan. They usually hang high in forest trees, camoflaged, awaiting an unfortunate victim. Upon spotting a victim, a Bombape will jump high into the sky, folding its arms and wings back, entering a ""suicide dive"" of sorts where it puts its crest forward, and literally dives through their prey, killing them on impact, and feasting upon the remains of a very surprised victim.",
https://www.shinseina.world/post/d-aigress,unknown,D - Cave Rats,,Desert Caves,,,"These pests inhabit the caves of the desert. They live underground in colonies of up to 100 Cave Rats. They're about the size of a dog, and tend to group up on anything that enters their cave after building up the numbers. They're decently agile creatures, though, they aren't the fastest. They see well in darkness, and are very vulnerable to light. They will run away from light sources, though, if they have enough numbers, they may instead attack in mass to get rid of the light source, as it hurts their eyes.",
https://www.shinseina.world/post/d-ceruliac,unknown,D- Ceruliac,,Tundra,,,"These centipede like creatures are 2 meters long and 2 feet wide, they are known for there sneaky ways of hunting by acting like natural ice in the tundra. They are very cruel and sadistic creatures taking pleasure in causing pain and carnage.",
https://www.shinseina.world/post/d-cave-rats,unknown,D - Cave Rats,,Desert Caves,,,"These pests inhabit the caves of the desert. They live underground in colonies of up to 100 Cave Rats. They're about the size of a dog, and tend to group up on anything that enters their cave after building up the numbers. They're decently agile creatures, though, they aren't the fastest. They see well in darkness, and are very vulnerable to light. They will run away from light sources, though, if they have enough numbers, they may instead attack in mass to get rid of the light source, as it hurts their eyes.",
https://www.shinseina.world/post/d-corrupted-knight,unknown,D- Corrupted Knight,,,,,"
Updated: Jun 25, 2024
Abilities:
•Extremely strong
•Good stamina and speed
•Hard body, can take a bullet

Danger Ranking: D

Rarity: Uncommon

Region: Destroyed Swamp

Description: One of the many disgusting looking creatures that were created in the destroyed swamp after the attack of Ragnarok.",
https://www.shinseina.world/post/d-corrupted-muk,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-chimera,unknown,D- Chimera,,,,,"
Updated: Jun 25, 2024
Abilities:
Lion head can breathe fire
Snake head has a venomous bite
Goat head has long, powerful horns
All together are fast and strong
Danger Ranking: D

Rarity: Rare

Region: Unknown

Description: A species composed of a lion's body and head, with the second head and back legs of a goat, and a snake as a tail. It's said to be a mistake made by nature that shouldn't have happened, and commonly taken as a omen of disaster of bad luck if seen. They are commonly hostile, but some are very prideful and won't bother to fight.",
https://www.shinseina.world/post/d-cocrockt,unknown,D - Cocrockt,,Dragon Realm.,,,"Creatures that could be found within the caves and underground of the Dragon Realm, commonly also found within the deserted dry lands, enjoy living underground and using their antennas to feel around them to know where they are going. They are known to be great diggers and are covered in a hard layer of shell.",
https://www.shinseina.world/post/d-crawler,unknown,D - Crawler,,Anywhere,,,"Crawlers, a creature that looks horrific and nightmare-inducing. It looks like a humanoid old man with wrinkle and old skin, covered in multiple arms that it uses to move around and crawl as it pleases. They move fast on all surfaces, able to run up walls and even walk on roofs, hunting and lingering in the darkness to eat prey.",
https://www.shinseina.world/post/d-crake,unknown,D - Crake,,Anywhere,,,"Crakes are small, fluffy birds found resting in hotsprings, treetops, and on larger fauna. Incredibly durable despite their size, they use their adorable nature to charm creatures for protection. Highly coveted in the pet trade, Crakes radiate a calming aura and trigger harmless ""cuteness aggression"" in handlers—a compulsion to squeeze or pinch them, which the resilient birds endure easily.",
https://www.shinseina.world/post/d-cortex-whales,unknown,D- Dehound,,,,,"
Updated: Jun 25, 2024
Abilities:
Amplified sense of smell and hearing
Fast and has great stamina
Sharp teeth and claws
Danger Ranking: D

Rarity: Common

Region: Forest

Description: A creature that resembles a hairless dog, except for the hair on its back and end of the tail, it has no eyes but the amplified sense of smell and sound helps it easily find prey. One of these creatures alone are no issue but they tend to hunt in packs of 4-7 which gives them a great advantage. They tend to hunt in forest areas.",
https://www.shinseina.world/post/d-dehound,unknown,D- Dehound,,,,,"
Updated: Jun 25, 2024
Abilities:
Amplified sense of smell and hearing
Fast and has great stamina
Sharp teeth and claws
Danger Ranking: D

Rarity: Common

Region: Forest

Description: A creature that resembles a hairless dog, except for the hair on its back and end of the tail, it has no eyes but the amplified sense of smell and sound helps it easily find prey. One of these creatures alone are no issue but they tend to hunt in packs of 4-7 which gives them a great advantage. They tend to hunt in forest areas.",
https://www.shinseina.world/post/d-crystid,unknown,D- Crystid,,,,,"
Updated: Jun 25, 2024
Abilities:
•Can multiply by slowly absorbing magic in the air
•Can animated armor, corpses, and other 
•Hard as diamonds
•Produces an ear shattering sound when scattered

Danger Ranking: D

Rarity: Uncommon

Region: Anywhere, usually uninhabited areas

Description: Fungus like organisms that greatly resemble crystals. When enough gather around a suit of armor or corpse, they can animate it, functioning similar to a Zombie. They aren’t initially hostile, and will flee if they can. Their ranking is so high because of the difficulty in breaking a colony and the potentially fatal shriek they make when they die.",
https://www.shinseina.world/post/d-desert-safaan,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-dorbog-alpha,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-dracke,unknown,D - Dracke,,Dragon Realm,,,"
Updated: Jun 25, 2024
Abilities:
- Body as hard as steel.
- Can shoot out steel spikes.
- Can fly but slowly.
- Very strong ram attack.
- Hard and flexible tail.
- Echolocation.
Danger Ranking: D
Rarity: Uncommon.
Danger Ranking: Drackes are creatures that tend to hunt in packs of 5 or more, and are very violent in nature, ripping apart anything they find using their echolocation for fun rather than food. They enjoy the hunt, and love to toy with their prey.",
https://www.shinseina.world/post/d-draconic-shadow-stalker,unknown,D - Draconic Shadow Stalker,,Dragon Realm,,,"
Updated: Jun 25, 2024
Abilities:
- Able to move through shadows and coat body in shadows.
- Can fly fast, and moves enough faster in the dark.
- Can harden body.
- Can spit out bursts of solid shadows.
- Can turn body into shadows.
Danger Ranking: D
Rarity: Rare.
Danger Ranking: A creature that lives within the caves and darker areas of the Dragon Realm, they commonly hunt alone, stalking prey through the shadows around them and ambushing them when they feel the time is right. They aren't actively hostile, only hunting when hungry or threatened.",
https://www.shinseina.world/post/d-emberclaw-wolf,unknown,D - Emberclaw Wolf,,Desert,,,"The Emberclaw Wolf is a fiery canine with fur that glows with flames and skin that is as hard as rock. Known for its speed and agility, as well as it's hot body, it can breathe fire and is resistant to heats and flame. Its keen night vision allows it to navigate the desert in the darkest of nights and hunt in the form of a pack, searching for prey weaker then itself before attacking. They are hostile only when starved, aside from that they avoid people and hunt weak animals, in fact some people have even tamed the creature due to their loyalty and uses.",
https://www.shinseina.world/post/d-dracoswarmers,unknown,D - Dracoswarmers,,Dragon Realm,,,"Dracoswarmers are insectoid creatures with multiple legs and elongated bodies adorned with jagged black and onrage chitinous armor. These creatures hatch from round, semi-transparent eggs that emit a vibrant orange glow. In terms of size, they are slightly shorter and somewhat longer compared to an adult person. They are extremely aggressive, attacking and quickly swarming anything and everything in sight.",
https://www.shinseina.world/post/d-flaming-lion,unknown,D - Flaming Lion,,Elemental Isle.,,,"Flaming Lions are one of the many races that have begun to appear due to the sudden changes in the world. They are large and built like a lion but covered in intense flames that can burn a tree with easy, their strength are many times greater than a normal lion, and often move in packs like normal lions do. They are prideful, and won't attack unless attacked or threatened.",
https://www.shinseina.world/post/d-fungi-flies,unknown,D - Fungi Flies,,Dragon Realm,,,"Fungi Flies are massive, hulking insects that are the hosts are massive Fungi colonies. The fungi actually have taken over, and fully control the fly-like organism, making them consume more and more biomass to sustain themselves. These flies are massive, and use their overwhelming size and numbers to swarm and consume anything that moves",
https://www.shinseina.world/post/d-fyud,unknown,D - Fyud,,,,,"
Updated: Jun 25, 2024
Abilities:
• Arms bound together by minor telekinesis
• As strong as a gorilla
• Flight
• Partly made from fire which can reach up to 600 degrees Celsius 
• Feeds off flammable material

Danger Ranking: D

Rarity: Rare

Region: Underground, Mountains, & Canyons

Description: Fyuds are made through magic combining with the fossilized remains of a creature while magma is still hot, similar to an elemental. They’re roughly 2 - 3 feet tall and feed off coal, wood, or other burnable objects. They will not hunt living creatures unless necessary but are capable of defending themselves.",
https://www.shinseina.world/post/d-flesh-stalker,unknown,D - Flesh Stalker,,All,,,"Flesh Stalkers are bizarre arthropod-like predators lurking in ceilings, caves, and dense forests. With twelve limbs and armored plating, they ensnare prey with webs, reel them in, and drain their blood through spiked siphoning feet. Hunters are advised to beware approaching a nest, for where there is one Flesh Stalker, many more are never far behind.",
https://www.shinseina.world/post/d-gatami,unknown,D- Gatami,,,,,"
Updated: Jun 25, 2024
Abilities:
•Can create small balls of light
•Can create illusions
•Can control emotions of others

Danger Ranking: D

Rarity: Uncommon

Region: Forest

Description: A weird looking creature that usually isn't very aggressive towards people and in fact helps them by creating light and leading the path of most people at night.",
https://www.shinseina.world/post/d-grotal,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-illaped,unknown,D - Illaped,,Corrupt Swamp,,,"A centipede that mutated and changed due to the effects of the corrupted swamp, turning into a monster that is hostile and dangerous to all things around it. Fighting not by using any crazy strength or abilities, but by multiplying each time it is injured until it overwhelms people.",
https://www.shinseina.world/post/d-glacia,unknown,d - Kelphant,,,,,"
Updated: Jun 25, 2024
Abilities: 
• Bi-breathing - Can breathe on land and underwater 
• Stonehard body 
• Large poisonous fungi grow on its back 
• Immune to paralysis and other demobilizing agents   

Danger Ranking: D  

Rarity: Common  

Region: Near/Deep waters, primarily ocean  

Description: Kelphants are incredibly tall due to the long, skinny longs, the largest being 30ft tall. They are born from rocks combining and creating mindless life, without a need to sleep or eat, they are always walking somewhere. Occasionally they will walk around the surface, finding their way back instinctually. All types of fungi and moss grows on their bodies.",
https://www.shinseina.world/post/d-harape,unknown,D - Harape,,"Forest, Caves.",,,"Harape is a common creature that tends to roam within the lonely places of the forests and cave, as they prefer to be alone, away from other creatures and even their own kind. Finding one that isn't alone is actually rare. They aren't outright hostile, but if hungry they will attack anything within sight, and if threatened they will prefer to use their needles to attack rather than engage in direct fighting.",
https://www.shinseina.world/post/d-kelphant,unknown,d - Kelphant,,,,,"
Updated: Jun 25, 2024
Abilities: 
• Bi-breathing - Can breathe on land and underwater 
• Stonehard body 
• Large poisonous fungi grow on its back 
• Immune to paralysis and other demobilizing agents   

Danger Ranking: D  

Rarity: Common  

Region: Near/Deep waters, primarily ocean  

Description: Kelphants are incredibly tall due to the long, skinny longs, the largest being 30ft tall. They are born from rocks combining and creating mindless life, without a need to sleep or eat, they are always walking somewhere. Occasionally they will walk around the surface, finding their way back instinctually. All types of fungi and moss grows on their bodies.",
https://www.shinseina.world/post/d-kiltaur,unknown,d - kiltaur,,,,,"
Updated: Jun 25, 2024
Abilities: 
• Enhanced senses 
• Great at tracking  
• Flight speed of 80 mph  
• Run speed of 130 mph 
• Has a strong acid in its stomach that allows it to digest iron, can spit it out like goo 
• Makes/hears harmless ultrasonic sounds that cannot be heard by most 
• Talons can pierce metal 
• Natural Camouflage   

Danger Ranking: D  

Rarity: Common   

Region: Anywhere   

Description: These creatures can be found all over the continent. They live in large packs, but usually hunt individually. Depending on where they're found, their features may change, to adapt to the environment. They tend to only hunt small animals and children. They show behavior similar to predatory birds, and some lions, they are about 5ft tall.",
https://www.shinseina.world/post/d-lalo,unknown,D- Lalo,,,,,"
Updated: Jun 25, 2024
Abilities:
•Freezes water they touch
•Body almost entirely composed of ice
•Flight
•Highly resistant to the cold
•Can shoot icicles out from their mouth
•Agile

Danger Ranking: D

Rarity: Rare

Region: Tundra & cold shores

Description: Commonly misconstrued as a dragon, this creature is a reclusive and endangered species due to poachers wanting their glassy wings for art. They are fragile but fast and nimble, often fleeing from danger. Omnivores that carefully choose their prey and sometimes will form bridges for travelers across rivers or lakes.",
https://www.shinseina.world/post/d-kiritain,unknown,D - Kiritain,,Plains,,,"Kiritain is an ugly monkey-like creature that is said to roam the plains in packs. Sometimes, they can be alone, but that is often rare as they prefer to move in packs of 5-10. All Kiritains are male; they reproduce by using the females of other compatible creatures, and thus, they are often hated and killed by people and fauna alike. Kiritains are mischievous and foolish creatures; they like to pick fights and then run away when things get bad; they even prefer to taunt from afar where they are safe.",
https://www.shinseina.world/post/d-kobras,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-lava-shark,unknown,D - Lava Shark,,Elemental Isle.,,,"Lava Sharks are one of the many races that have begun to appear due to the sudden changes in the world, they are shark-like in appearance but made out of lava and magma, commonly living within the deep lava lakes of the elemental isles, they are hostile to anyone that they find.",
https://www.shinseina.world/post/d-living-wick,unknown,D- Living Wick,,,,,"
Updated: Jun 25, 2024
Abilities:
•Its entire body aside from the flame attach to its back can go invisible
•It is extremely fast and agile, easily flexible
•It cannot die from long-distance attacks

Danger Ranking: D

Rarity: Rare

Region: Unknown

Description: A creature that is rather rare to pop up and when it does often leaves a path of blood. The creature is completely made of wax with a candle flame on its back that provides its life, due to this the lifespan of one is around 1 year. They enjoy stalking their prey in the shadows and feeding of fear before they attack.",
https://www.shinseina.world/post/d-magma-muncher,unknown,D - Magma Muncher,,"Volcanoes, Mountains, Deserts",,,"Magma Munchers are floating predators adapted to volcanic regions, devouring prey with molten-hot mouths. Often attacking in coordinated groups, they overwhelm foes by sheer numbers and relentless lava bursts. Though aggressive and dangerous, they rely on primal instinct rather than cunning, making them a menace to travelers rather than true strategists.",
https://www.shinseina.world/post/d-lok,unknown,D- Lok,,,,,"
Updated: Jun 25, 2024
Abilities:
•Can absorb and expel energy from the moon
•Fast and agile
•Sharp senses
•Can turn invisible at will
•Smarter than the average dog
•Night vision

Danger Ranking: D

Rarity: Rare

Region: Forest, Mountains, & Plains

Description: Entirely female, these are often used by Moon Elves as family protectors. Their elegant feathers and noble stature make them an exotic pet to collect or hunt. They are capable of mating with Seks and usually consist of 2 or 3 in a pack. Their above animal intelligence makes them more like companions than pets to those who treat them as such. They will die if they do not absorb moon energy for several days. Unlike Seks, they are nocturnal and will often stay in dark or barely lit places.",
https://www.shinseina.world/post/d-manastone-golematon,unknown,D - Manastone Golematon,,Forests and Mountains,,,"The Manastone Golematon is a being that is formed rather then born. It is believed that when the ambient mana of the world interacts with certain manastone clusters in the earth, there is a chance that a sense of being will be formed in the cluster and take the form of the Golematon. It possess very little intelligence and is not hostile naturally, in fact, they are said to be the protectors and caretakers of nature and mana-rich places. They will not actively hurt any being unless that being shows hostility towards it or others around it, only then will it destroy the being without stop; they feel no emotion or sense of fear. They are often tamed as powerful guards or protectors, some people even hunt them down for their body as they possess rich mana.",
https://www.shinseina.world/post/d-muchkins,unknown,No Title,,,,,,
https://www.shinseina.world/post/d-necrotic-beetle,unknown,D - Necrotic Beetle,,The Forsaken Lands,,,"The Necrotic Beetle is a robust, dark-shelled insect roughly the size of a small dog. Its shell is tough and lined with dark mana, causing anything it comes into contact with to decay rapidly. These beetles are often found near Black Veins, where they burrow into the soil and lay in wait for unsuspecting prey. They are scavengers by nature, feeding on the remnants of fallen creatures.",
https://www.shinseina.world/post/d-mossback-sloth,unknown,D - Mossback Sloth,,Jungle and Swamp,,,"The Mossback Sloth is a slow-moving sloth-like creature that walks on all fours with the size of a human on average. It is called Mossback Sloth due to the moss and other plants that grow on its back and body as it moves so slowly, without care to clean them off. This creature also has regenerative properties, allowing the sloth to heal minor injuries over time by absorbing sunlight and water much like moss. Though it moves slowly, the Mossback Sloth is incredibly adept at blending into its surroundings, making it difficult to spot and hiding from predators if it doesn't want to be found. It is completely non-hostile and feeds primarily on plants, very rarely at that as they can go months without needing food.",
https://www.shinseina.world/post/d-oapuma,unknown,d - oapuma,,,,,"
Updated: Jun 25, 2024
Abilities: 
• Can turn invisible  
• Thermal vision 
• Giraffe-like 
• Horns can pierce metal 
• Some can breathe warm, cozy fire 
• The eggs' shells are as tough as thick tree trunks  

Danger Ranking: D  

Rarity: Rare  

Region: Forests and Corrupted Swamp  

Description: These creatures have isolated themselves within dense forestry. They have the appetite of a camel, able to save food and go without eating for long periods, while being the size of a giraffe. They're surprisingly nonviolent, but still aren't the least bit friendly. Those born in the corrupted swamp are able to breathe fire and have been seen doing so to keep their eggs warm while they're away. They give birth to eggs, unlike giraffes.",
