url,category,Name,Availability,Region,Preparation,Cost,Description,Tags
https://www.shinseina.world/post/eyetic,unknown,Eyetic,Rare,Forest,Boiling,10 Silver,"This plant allows the user to ""see that which is unseeable"". Basically, when the root of the plant is boiled and drunk, the person is able to see things that invisible.",
https://www.shinseina.world/post/f-babhound,unknown,F - Babhound,,Anywhere,,,"The Babhound is a species that is believed to be a cross breed between a
hound and an ape, not only due to how they look, but the capabilities they have, but this is merely an assumption made by those that come across them. They move in packs of 6-10 at times, and they each have abilities similar to hounds and apes, able to climb trees, throw things, and have great strength, making them a dangerous foe. Thankfully, they are not outright aggressive, instead they prefer to cause mischief and mess with people, but if attacked they will fight back.",
https://www.shinseina.world/post/f-bonecrawls,unknown,F - Bonecrawls,,Ocean; Behemoth’s Rest,,,"Bonecrawls are small insect-like scavengers that feast on the remains of the dead, most commonly found at Behemoth’s Rest among kraken bones. Though harmless individually, large swarms are feared by skeletons and undead alike, as they can animate bones into weak, shambling puppets.",
https://www.shinseina.world/post/f-cermu,unknown,No Title,,,,,,
https://www.shinseina.world/post/f-citrus-horse,unknown,F- Citrus-Horse,,,,,"
Updated: Jun 11, 2024
Abilities:
• Sneezes weak acid bubbles
• Able to use illusion magic to create duplicates
• Can float slightly above water

Danger Ranking: F

Rarity: Common

Region: Shallow waters

Description: Citrus-horses are shades of orange with peach fins, front legs, and flexible bodies, they closely resemble seahorses. They are mildly intelligent creature who have adapted to sense danger, instinctively creating an illusion that there's many of them when they do, allowing them to escape. These are completely vegetarian creatures that can be found in any freshwater.",
https://www.shinseina.world/post/f-brimstone-wasp,unknown,F - Brimstone Wasp,,Deserts and Caves,,,"Brimstone Wasps are typical wasps about the size of a large eagle. They make nests near large desert rocks or in caves to shield them from the unyielding sun. They protect their nests with their lives, and unlike bees, they can sting multiple times with their dual stingers, which affect the mind itself, making the afflicted hear voices, see images, and if left untreated, deal heavy psionic damage over time. However, cracking open their nests can reveal rare minerals which they use for sustenance and protection.",
https://www.shinseina.world/post/f-cabochonard,unknown,No Title,,,,,,
https://www.shinseina.world/post/f-cocrystialion,unknown,F - Cocrystialion,,Caves and underground areas,,,"Cocrystialion is a very rare and special species of magical cows that form and live under the grounds of Shinseina and within caves. As the name would imply, Cocrystialion are made out of the forming of crystals and are completely made out of said crystals; to be specific they are made out of Mana Crystals, meaning they are often hunted for their body as it can be sold or used. Due to the fact that they are often hunted, they are quite rare, and defence in nature to protect themselves, often hiding or using mana to fight off hunters.",
https://www.shinseina.world/post/f-dracow,unknown,F - Dracow,,Dragon Realm,,,"Dracow is a species of cows that have evolved to fit into the nature of the Dragon Realm, having taken on properties of a draconic being due to this evolution, some researchers even believe that they have small amounts of draconic blood mixed into them due to how they look and act. They are aggressive in nature, and move in a herd of 4-6 at times, some herds can even be larger in order to survive the dangers that exist within the Dragon Realm. They are a good source of food for beings in the Dragon Realm, as such they are often hunted, meaning they needed to evolve to be fierce to survive.",
https://www.shinseina.world/post/f-faeflutter,unknown,F - Faeflutter,,Anywhere,,,"The Faeflutter is a somewhat small creature with translucent wings that shimmer in the night, with the appearance of a butterfly mixed with a bird. They can be found almost everywhere because of how common they are, especially at night and in dark places, this has caused them to be common place amongst people with some even capturing them as pets. As it moves, the Faeflutter leaves behind a trail of dust, which sparkles with an enchanting glow that causes things to slightly float, mixed with it's humming sound it is quite the enchanting creature.",
https://www.shinseina.world/post/f-frostwool,unknown,F - Frostwool,,"Tundra, Snowy Mountain Tops",,,"The Frostwool is a magical sheep species that has evolved to be able to survive in the harsh environments of the tundra, being able to bare the coldness with ease. Its wool and skin is able to resist cold weather, allowing them to survive in the snow and ice that covers the land. They often move in small groups, grazing the lands and eating any greenery that can survive the weather, they show no hostility at all, and have no fighting capabilities, resulting in them being hunted by stronger creatures as food.",
https://www.shinseina.world/post/f-gilded-swine,unknown,F - Gilded Swine,,"Forest, Plains, Caves",,,"The Gilded Swine is a very rare and special species of magical pigs that can be found in a wide variety of places. What makes them special is their skin, being made out of traces of gold that can be refined into actual gold, due to this they are often hunted down by people hoping to get rich. They aren't hostile, but they are very fast, being able to easily avoid predators and people trying to capture them.",
https://www.shinseina.world/post/f-glimmerbug,unknown,F - Glimmerbug,,"Forests, Plains, Caves",,,"Glimmerbugs are small, harmless insects known for their enchanting bioluminescence. They possess tiny, specialized organs that emit a soft and gentle glow, creating a magical effect in the darkness. Their delicate wings allow them to make short and graceful flights, but they are not particularly fast or agile. Glimmerbugs are non-venomous and pose no threat to humans or other creatures. They primarily feed on nectar from flowers and sap from plants. These lovely insects can often be found in forests, plains, caves, or anywhere sap could be found, adding beauty to the environment around them.",
https://www.shinseina.world/post/f-hainaak,unknown,F - Hainaak,,,,,"
Updated: Jun 21, 2024
Abilities:
- They can fly at speeds comparable to birds
- Good hearing and great sense of smell
- Sharp talons

Danger Rank: F

Rarity: Common

Region: Anywhere

Description: Hainaak are a race of rabbit-like creatures. Their bodies are covered in white fur, they have four legs and long ears much like their cousins. What sets them apart, however, are the pair of feathery wings sprouting from their backs, which grants them the ability to fly. Furthermore, they have long tails, unlike the stubs which can be found on their cousins. They have sharp talons, which they use to hunt small animals such as rodents. Typically they are tamed by aspiring hunters and tamers.",
https://www.shinseina.world/post/f-flutterwing,unknown,F - Glowfin Minnow,,Lakes and Shallow Waters,,,"The Glowfin Minnow is a tiny aquatic creature that looks similar to an axolotl in appearance, They inhabits the shallow waters of rivers and lakes, and tend to stay where limited light reaches through the water. Its slender body is adorned with soft scales that emit a glow, illuminating the water around it as well as growing in small insects for it to feed on. Thanks to its small size, the Glowfin Minnow is a swift swimmer, darting gracefully through the water with agile movements. Harmless and gentle by nature, the Glowfin Minnow poses no threat to larger aquatic predators or other creatures in general, as they prefer to feed on tiny insects and mushrooms.",
https://www.shinseina.world/post/f-glowfin-minnow,unknown,F - Glowfin Minnow,,Lakes and Shallow Waters,,,"The Glowfin Minnow is a tiny aquatic creature that looks similar to an axolotl in appearance, They inhabits the shallow waters of rivers and lakes, and tend to stay where limited light reaches through the water. Its slender body is adorned with soft scales that emit a glow, illuminating the water around it as well as growing in small insects for it to feed on. Thanks to its small size, the Glowfin Minnow is a swift swimmer, darting gracefully through the water with agile movements. Harmless and gentle by nature, the Glowfin Minnow poses no threat to larger aquatic predators or other creatures in general, as they prefer to feed on tiny insects and mushrooms.",
https://www.shinseina.world/post/f-leechat,unknown,F - Leechat,,"Grasslands, Forests, Swamps",,,"The Leechat is a type of plant-like magical cat that lives within areas of lush and overgrown plant life, often living amongst the plants and making a home in trees or undergrowth. They do not eat other creatures to survive, not naturally at least, but instead feed much like a plant, using sunlight, water, and the nutrition provided by corpses to survive. Thanks to this they are not naturally hostile.",
https://www.shinseina.world/post/f-knick-stealing-knacker,unknown,No Title,,,,,,
https://www.shinseina.world/post/f-lucent-nettle,unknown,F - Lucent Nettle,,Tundra,,,"Lucent Nettles are ghostly, jellyfish-like creatures that drift through frozen landscapes, invisible and nearly undetectable. Despite their eerie appearance, they are harmless scavengers, often bonding to larger predators and living off scraps. Nobles favor them as exotic pets, admiring their soft glow and spectral beauty as they hover silently through the air like living auroras.",
https://www.shinseina.world/post/f-magma-beetles,unknown,F - Magma beetles,,Volcanic/Desert,,,"Magma Beetles are yellow-and-green beetle-like insects roughly the size of a housecat. They have extremely tough and stiff carapaces and fly using two pairs of wings. They also sport strong mandibles that can crush iron, but they are mostly scavengers/herbivores. They feed on carrion and other carcasses, preferring the corpses of Magmators and Hellblade Terrorraptors, and are usually the first to the scene of a kill. However, they are also seen feeding on plants near Oasis' as well.",
https://www.shinseina.world/post/f-icowe,unknown,F - Mabaa,,"Forests, Plains",,,"The Mabaa is a rare and special species of magical sheeps that roam the forests and plains, known for their magical nature. They are not very strong, having not evolved to be an aggressive species, but instead evolved to avoid being hunted by using mana-filled wool to resist predators. They are greatly sooth after by mages and nobles due to their mana-filled wool, which can be used to make very comfortable and special clothing.",
https://www.shinseina.world/post/f-mabaa,unknown,F - Mabaa,,"Forests, Plains",,,"The Mabaa is a rare and special species of magical sheeps that roam the forests and plains, known for their magical nature. They are not very strong, having not evolved to be an aggressive species, but instead evolved to avoid being hunted by using mana-filled wool to resist predators. They are greatly sooth after by mages and nobles due to their mana-filled wool, which can be used to make very comfortable and special clothing.",
https://www.shinseina.world/post/f-mahorsie,unknown,F - Mahorsie,,"Grasslands, Forests",,,"The Mahorsie, it's a creature that is very similiar to a normal horse in capabilities, and even in look they are very similiar to a normal horse. However they have a few key differences that make them stand out from their mundane counter part, such as the fact that they have eight legs instead of four, allowing them to run twice as fast as a normal horse and have great balanced. Another key difference is the fact that mana flows within their blood, allowing them to not only sense mana to a little extent, but can even run on top of mana surfaces by fuelling mana to their limbs.",
https://www.shinseina.world/post/f-magma-fish,unknown,No Title,,,,,,
https://www.shinseina.world/post/f-moss-friend,unknown,F- Moss Friend,,,,,"
Updated: Jun 12, 2024
Abilities:
Made entirely of compressed moss and wet grass
Smarter than the average dog
Has water and mud for blood
Danger Ranking: F

Rarity: Common

Region: Forest & Swamp

Description: A large but very friendly and docile creature made of wet grass and moss. It often will help travelers and passerby’s and enjoys stories. It’s protective of those it has grown a bond with. Although very low on the food chain, it’s said to be a sin to hunt one.",
https://www.shinseina.world/post/f-mozilla,unknown,F - Mozilla,,Anywhere but Ocean and Tundra,,,"Mozilla are tiny creatures born of white flame, shifting to blue as they mature. Though small and adorable, their flames can accidentally start dangerous forest fires if provoked. Acting as natural beacons, they often attract larger predators, leaving them at the mercy of the wilds. Despite this, their bright glow continues to light up the world’s darker corners.",
https://www.shinseina.world/post/f-owlcat,unknown,F - Owlcat,,"Grasslands, Forests, Mountains",,,"The Owl Cat is a species of cats that seem to be cross breed with an owl,
having wings, feathers, and even fur. It's an oddity for sure, but one that was brought about due to the magic that flows within the world. They are docile in nature, and they do not actively seek out or cause harm to things unless threaten or hunting for food, preferring to eat small and weak prey over large things. They hunt in small packs with family, and are often territorial in nature.",
https://www.shinseina.world/post/f-mushow,unknown,F - Mushow,,"Grasslands, Forest, Swamps",,,"Mushow is a species of magical cow that live within the forest or grasslands, and unlike normal cows they are not born but instead grown or formed when mana and plant-life intertwine, taking shape into what they look like. They are not very strong, as they are not aggressive in the slightest, in fact, they would rather die then attempt to fight back, and they don't even care to try and run away from something that threatens them, often resulting in their deaths. They feed on sunlight and water to survive, meaning they do not need to hurt any lifeform at all",
https://www.shinseina.world/post/f-olcam,unknown,F - Olcam,,"Grasslands, Forests, Mountains",,,"The Olcam is a species of magical cats that have developed in order to drink blood in order to survive and grow. Many people believe that the cat is actually related to the vampires in some way or form, many referring to it as a vampiric cat, but there is no actual connection between the two things, and it simply evolved that way. The creature isn't actively hostile, but it will drink blood if it smells it.",
https://www.shinseina.world/post/f-penon,unknown,F- Penon,,,,,"
Updated: Jun 12, 2024
Abilities:
Agile
Adorably cute
Can smell the ripeness of fruit
Has a long tail it uses to pick fruit
Danger Ranking: F

Rarity: Common

Region: Forests & Mountains

Description: Often in groups with monkey-like behaviors, these cute creatures have often been used to help pick fruit at orchards as helpers. They are very friendly and docile, even enjoying playing with travelers before offering them fruit as a reward.",
https://www.shinseina.world/post/f-rot-flower,unknown,F- Rot Flower,,,,,"
Updated: Jun 12, 2024
Abilities:
Can sense dead things nearby
Can cause plant matter to decay by touching it
Thorny
Can release spores that cause people to sneeze uncontrollably
Danger Ranking: F

Rarity: Uncommon

Region: Forest

Description: Created when certain magical creatures die and are left in the open, Rot Flowers are tiny fungal creatures that have been given mobility. Not particularly fast and physically weak, they often run when attacked. They feed off dead plant and animal matter in order to reproduce, but are very unlikely to kill anything.",
https://www.shinseina.world/post/f-physcat,unknown,F - Physcat,,Anywhere,,,"Physcat, a very rare and very powerful creature that is only ranked at the level of F rank purely due to the fact that it isn't hostile in nature. In fact, if the creature wasn't as physically weak as it was, and wasn't docile in nature, it has the magical abilities to be on par with even A Rank creatures, making it a dangerous foe to have. But, thankfully for most they are very rare, and hardly ever stay in one place for a limited amount of time, and they are also not hostile in nature.",
https://www.shinseina.world/post/f-shyll,unknown,F- Shyll,,,,,"
Updated: Jun 21, 2024
Abilities:
• Crystaline back & scales.
• Gills.
• Minor night vision.

Danger Ranking: F

Rarity: Uncommon

Region: Underwater

Description: Shyllies are axolotl-like creatures that have luminescent scales and, similar to a snail, a hard spiny rock on their back for protection. They will retreat into the shell to hide from danger. Their luminous scales are often sought out to make into jewelry or fashionable clothing. They’re roughly the size of a puppy.",
https://www.shinseina.world/post/f-sparkle-beetle,unknown,F - Sparkle Beetle,,"Forest, Caves, Mountains, Plains",,,"The Sparkle Beetle is a small palm-sized insect with a glowing body that can be found in quite a lot of places filled with flora, feeding on plant life to survive. Its glowing shell and trail is a defensive measure that was evolved to scare away larger prey by outshining them, but thanks to that they have become a commonly kept pets by kids and the likes. Despite its appearance and size, the Sparkle Beetle is harmless and poses no threat to anyone, as they feed only on plants.",
https://www.shinseina.world/post/f-ramey,unknown,F - Stillion,,"Grasslands, Forests, Deserts",,,"Stillion is a rare and large species of magical cows that have evolved to be, not only aggressive in nature, but also predatory as they feed on flesh in order to survive. They often move in herds of 10-15 and while one of them alone is merely an F Rank, a full herd of them can be on par with even a D Rank creature. They are very aggressive in nature, attacking anything they come across with their large horns, beating it to death and then eating the flesh of the creature.",
https://www.shinseina.world/post/f-stillion,unknown,F - Stillion,,"Grasslands, Forests, Deserts",,,"Stillion is a rare and large species of magical cows that have evolved to be, not only aggressive in nature, but also predatory as they feed on flesh in order to survive. They often move in herds of 10-15 and while one of them alone is merely an F Rank, a full herd of them can be on par with even a D Rank creature. They are very aggressive in nature, attacking anything they come across with their large horns, beating it to death and then eating the flesh of the creature.",
https://www.shinseina.world/post/f-taliaz,unknown,F- Taliaz,,,,,"
Updated: Jun 12, 2024
Abilities:
Has a sweet pheromone that smells like peppermint
Night vision
Very quick
Danger Ranking: F

Rarity: Common

Region: Plains & Forests

Description: Similar to humming birds, these tiny creatures are often used as domesticated pollinators. Usually living in hives four times as large as honeybee hives. Their sweet aroma is also used for perfume by some nobility.",
https://www.shinseina.world/post/f-veggie-head,unknown,No Title,,,,,,
https://www.shinseina.world/post/f-sunlit-sparrow,unknown,F - Sunlit Sparrow,,Anywhere,,,"The Sunlit Sparrow is a small, black bird with yellow and red highlights that is said to flutter like the sun on a bright day. The bird is rather common, weak and doesn't even have the hostility to hurt a bug as such it is often kept as pets by commoners and children, tales about them say that they can bring luck and have lead adventurers to treasure. The Sunlit Sparrow is known for its quick agility and nimble flight, and as it flies it leaves a trail of sunlight behind it.",
https://www.shinseina.world/post/f-weetorse,unknown,F - Weetorse,,"Grasslands, Forests, Swamps",,,"Weetorse is a species of magical horses that lives around water sources, often things such as lakes, ponds, wetlands, or swamps, and due to this they have abilities suited to their environments. They survive by primary eating fishes as a source of food, but they can survive on most types of water creatures, and grass if need be. While not aggressive in nature, if threatened or injured they will fight back or flee if they sense danger to their life.",
https://www.shinseina.world/post/f-telehound,unknown,F - Whispweaver,,"Forests, Plains",,,"Whispweavers are ethereal balls with delicate, translucent wings that emit a soft and mesmerizing glow. As they flutter through the air, they weave intricate patterns of light, creating a captivating display. Whispweavers possess a unique ability to emit a calming aura that has a soothing effect on nearby creatures, helping to create a peaceful atmosphere in their presence. They sustain themselves by feeding on dewdrops and honeydew found in the forest. Whispweavers are often encountered in quiet forests and open clearings, enchanting those who are fortunate enough to witness their gentle and mystical flight. Though they are harmless, their beauty and serene presence make them a delight to encounter in nature.",
https://www.shinseina.world/post/f-venomsting,unknown,F - Venomsting,,"Forests, Plains",,,"Venomstings are small insects known for their minor venom and swift aerial movements. They possess a long, sharp stinger that they use to inject venom into their prey or any perceived threats, allowing the venom to spread into the body of their prey before eating them. The venom of the Venomsting has minor toxicity to people, causing numbness, aches, and pain in the stung area, but for smaller insects, it can even cause paralysis.
These insects are agile fliers, and around palm size, allowing them to freely dart swiftly through the air as they search for prey or defend their territory. Their exoskeletons are camouflaged to blend with the vegetation of forests and plains, making them difficult to spot. Venomstings also have strong mandibles, which they use to capture and immobilize their prey. While not the most common insect in their habitat, encounters with Venomstings can be dangerous, and caution is advised when traversing their territories.",
https://www.shinseina.world/post/f-whispweaver,unknown,F - Whispweaver,,"Forests, Plains",,,"Whispweavers are ethereal balls with delicate, translucent wings that emit a soft and mesmerizing glow. As they flutter through the air, they weave intricate patterns of light, creating a captivating display. Whispweavers possess a unique ability to emit a calming aura that has a soothing effect on nearby creatures, helping to create a peaceful atmosphere in their presence. They sustain themselves by feeding on dewdrops and honeydew found in the forest. Whispweavers are often encountered in quiet forests and open clearings, enchanting those who are fortunate enough to witness their gentle and mystical flight. Though they are harmless, their beauty and serene presence make them a delight to encounter in nature.",
https://www.shinseina.world/post/facestealer,unknown,C- FaceStealer,,Corrupted Swamp,,,"A creature that is said to be found in the destroyed swamp and is dangerous to encounter. The creature is said to take the forms of people it has killed and lure in victims, earning it the name facestealer, and the nickname 'Familiar Death'. It is said to dislike bright lights, which is one way to keep it from tricking you.",
https://www.shinseina.world/post/f-xeonoion,unknown,F - Xeonoion,,Deep Ocean,,,"Xeonoion, a species of deep sea creatures that is known to be feared by fishermen and sea folks. They look like a hound in nature, but they are able to run inside of water, with quite great speed, but their physical capabilities are not what make them feared, instead it's their ability to create illusions and mess with the minds of things around them, causing fishermen to crash their boats and die, or even causing animals to attack boats and sink them. They do this in order to not only eat on the dead corpses, but also for fun, as they enjoy the death of others.",
https://www.shinseina.world/post/fipoint,unknown,Fipoint,"Rare+

Region: Indigenous to Chusei only

Preparation: Multi-Functional Fruit

Cost: 1 silver per star

Description: A star fruit that flows with magical abundance. The exterior of this fruit is similar to an orange, while the yellow interior resembles the texture of a plum. The juices of this fruit are squeezed out and mulched to make Ale in Chusei, where it’s only been found to grow in. Any attempt to grow this fruit outside of Chusei has been found futile, despite resembling the same atmospheric conditions as Chusei. Because of this, Chusei has made a monopoly on the production of Fipoint which has an energizing, smooth taste  similar to what can only be described as a “Banana-Plum”. While it’s not illegal outside of Chusei, there are mixed views on the fruit due to those who grow it, as Chusei is a primarily rogue village.",,,,,
https://www.shinseina.world/post/falsifal,unknown,Falsifal,Uncommon,Swamp,Takes less than an hour to prepare,20 copper,"A wide-leafed plant with large pink flowers and thick roots containing a slimy gel. When the root is pulped, mixed with water, and used as a poultice, it is effective against fresh burns, aiding rapid healing. The root gel can also be thinned and drunk as a thick tea to counter the effects of blood loss.",
https://www.shinseina.world/post/felmather,unknown,Felmather,Extremely rare,Coastal,none,10 gold,The leaves of this plant should be placed under the tongue of a person in a coma. If successful the person will awake in 10-18 turns.,
https://www.shinseina.world/post/fire-crystal,unknown,Fire Crystal,,,,,A common type of crystal that can be found in the desert or around hot areas. The crystal is born from heat and thus can trap heat inside of it and produce it in order to warm up the body of the user. It's not very much aside from simply warming the body of a person when needed.,
https://www.shinseina.world/post/fire-s-will,unknown,SS - Fire's Will,,Unknown.,,,A massive creature that has only been vaguely spotted once by a researcher that was investigating an active volcano. The creature is so massive that the researcher was unable to truly see the full body of the creature and only draw what he could remember or imagined what it would look like. The creature is believed to be so big it could cover a city with easy.,
https://www.shinseina.world/post/floating-eye,unknown,F- Floating Eye,,Anywhere.,,,"The floating eye is literally as the name stats, a floating eye that wanders around the skies just watching. The eye sometimes likes to follow around adventurers while on adventures for whatever reason. The eye is utterly harmless and easily defeated.",
https://www.shinseina.world/post/false-bliss,unknown,Fire Berry,Common,Forest,None,5 Copper,"A berry that grows in bunches similar to grapes but tastes completely different. The berry itself is extremely bitter, once eaten it burns the user's mouth like pepper thus given the name fire berry.",
https://www.shinseina.world/post/fury-flower,unknown,Fury Flower,Rare,Deserts and Flames,Boiling,5 Silver,"Once boiled and drunk, this flower gives the drinker absolute resistance to all levels of fire/heat for the next 4 turns.",
https://www.shinseina.world/post/fire-berry,unknown,No Title,,,,,,
https://www.shinseina.world/post/galsa,unknown,No Title,,,,,,
https://www.shinseina.world/post/flyhigh,unknown,Flyhigh,Uncommon,Forest,Boiling,25 Copper,Once boiled and drunk it grants the user temporary wings that allow them to fly. It lasts around 20 turns.,
https://www.shinseina.world/post/frostgem,unknown,No Title,,,,,,
https://www.shinseina.world/post/gendo,unknown,No Title,,,,,,
https://www.shinseina.world/post/ghost-lily,unknown,Ghost Lily,Rare,Dark Caves and Crypts,Must be consumed,7 Silver Coins,"The Ghost Lily is a rare flora that grows in the darkest and most shadowed parts of caves and crypts. When consumed raw, it imbues the user with a temporary invisibility that lasts for 10 turns, hiding them from normal sight and mana-sensing abilities. The user's footsteps and movements will also be silenced during this time, along with their scents and sounds they make. The consumption of multiple Ghost Lilies in a short period of time can lead to a prolonged and dangerous state of invisibility that can cause the user to lose their sense of time and space, potentially leading to madness. As such, it is recommended to wait at least a day between consuming Ghost Lilies.",
https://www.shinseina.world/post/glow-plant,unknown,Glow Plant,Common,Forest,None,5 copper per glow stick,This plant is constantly glowing once alive so it provides light for dark places and an easy alternative to electric lights. Adventurers like to break off some of the sticks that glow to use as glow sticks to light up where they are going. Each stick once broken off can last up to 5 hours before going out.,
https://www.shinseina.world/post/glowshroom,unknown,Glowshroom,Uncommon,Dark Caves,Boil with water,2 silver per mushroom,"Glowshroom is an uncommon type of mushroom that can only be found in the dark parts of caves and damp waterways. It has the ability to glow in the dark which makes it easy to spot in the dark. To prepare Glowshroom, it must be boiled with water and once consumed, the consumer's eyes will begin to glow in the dark, allowing them to see in complete darkness for a period of 30 turns. However, the light given off by the eyes may also attract unwanted attention in dark places, so caution is advised. The glowing effect will disappear after the 30 turn period.",
https://www.shinseina.world/post/golden-cherry,unknown,Golden Cherry,Rare.,None.,None.,10 Silver Per Cherry.,"In certain instances, a rare cherry can be grown similarly to common ones. These cherries are believed to be infused with mana directly, which gives it a noticeable golden tint. Eating these cherries is said to reduce the cooldown of magic by 3 turns for a period of 5 turns.",
https://www.shinseina.world/post/grenaberry,unknown,Grenaberry,"Common

Region: Mountains & Forests

Preparation: Remove the leaves. Sharply pull the stem out in one smooth tug. When the stem comes out with the seed core, drain the inside by turning it upside down. Liquid can be saved for later.

Cost: 2 copper per berry

Description: Grenaberry is a popular melon-esc fruit that has a delectable clear liquid inside. This liquid is often used for alcoholic drinks, as it’s innately alcohol potent. The shell is edible, but often not eaten due to its hard exterior. It’s especially popular in Omnis bars and taverns.",,,,,
https://www.shinseina.world/post/gorgan,unknown,Gorgan's Tale,Rare+,None,Very carefully cutting,"35 Gold for the green part, purple not sold.","A flower that has two-colored petals, the purple edges of the petals are extremely dangerous, as simply biting on it will cause the target to slowly start turning to stone, starting from their outside and slowly doing even their inside, thus granting them their name. This process takes only 10 days to be done, with little known cure. The inner part of the petals is green and once consumed can cure most poisons including themselves.",
https://www.shinseina.world/post/grim-fun,unknown,Grim-Fun,Rare,Corrupted Swamp,Remove stalk skins. Wash well then boil for 25 minutes.,3 silver per pound.,"Mushrooms that grow in murky areas of the corrupted swamp up to 20 meters tall. When an animal or person moves far enough under the fungi, spores will rain from the mushrooms. These spores can induce blood clotting, numbness, dizziness, and in high volumes liver failure. Hallucinations are also present when underwater, often drowning those that meet the swamp water below. When prepared properly, the lethal effects are removed and it becomes more like psychedelic shrooms.",
