url,category,Name,Availability,Region,Preparation,Cost,Description,Tags
https://www.shinseina.world/post/c-deathwing-moth,unknown,C - Deathwing Moth,,The Forsaken Lands,,,"The Deathwing Moth is a large, nocturnal insect with dark, ragged wings that shimmer with an unnatural glow. It flutters silently through the darkened forests and brackish waters, drawn to the scent of decay. When threatened, it releases a cloud of necrotic dust that withers living tissue, making it a dangerous foe despite its fragile appearance.",
https://www.shinseina.world/post/c-daelvin,unknown,C - Daelvin,,Anywhere,,,"Daelvin are a species of ravenous, almost humanoid, avian creatures with their most prominent features being their monochrome appearances and thin, avian-looking skulls for their faces. These creatures are attracted to dying, sick, injured, or dead creatures, and utilize their Whisper of Death to weaken and kill them. They are extremely aggressive and hostile, even to one another; being seen tearing apart and ripping out the internals of prey, and actively eating them as they flee. These creatures are somewhat weak individually, as on average most should be around that of a D rank fauna, but their capability to summon vast flocks of other Daelvin to assist them makes them formidable and dangerous fauna to encounter.",
https://www.shinseina.world/post/c-cranium-reptant,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-desert-scorpion,unknown,C- Desert Scorpion,,,,,"
Updated: Jun 29, 2024
Abilities:
•The tail has a paralyzing poison that can stop anyone it stings for 3 turns
•The body of the scorpion is extremely hard, taking steel swords at least 4 slashes in the same spot to cut it
•The claws of the creature are very meat and often packs a tough pinch

Danger Ranking: C

Rarity: Uncommon

Region: Desert

Description: This large scorpion creature is a common hassle for most traveling merchants due to how well their hard shell can blend into the color of the desert. They use this camouflage in order to surprise their target when they are to close to get away and then feed on the flesh of the unlucky victim.",
https://www.shinseina.world/post/c-demi-demons,unknown,C- Demi-Demons,,,,,"
Updated: Jun 29, 2024
Abilities:
•Flight
•Travel through shadows
•Create spears
•Immune to physical attacks

Danger Ranking: C

Rarity: Rare

Region: Anywhere

Description: These demons aren't even considered demons to begin with. They are not sentient, they have no will and aren't even born normally. These creatures are created from the corpse of dead demons and roam the night just randomly attacking anything it finds. Highly dangerous creatures due to their ability to fly, throw spears from long distance and disregard for its life.",
https://www.shinseina.world/post/c-dragunny,unknown,C - Dragunny,,Frozen Tundra,,,"A Bunny like creature that lives in the frozen tundra of Shinseina. There are shy in nature often avoiding people but don't let that fool you if angered this creature can put up a fight, using their speed and jumping capabilities. They feeds on fish and other small mammals trapping them with there ice power.",
https://www.shinseina.world/post/c-duskrift,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-elhu,unknown,c - elhu,,,,,"
Updated: Jun 29, 2024
Abilities: 
• Leaves behind a trail of common flora with every step 
• Can change the colors of its mane to blend into its surroundings  
• Mane can bloom flowers or fungi, depending on mood, that can release various scents to attract prey or repel predators 
• Can extend mane 20m and form a thicket 
• Completely soundless 
• Amazing memory  

Danger Ranking: C  

Rarity: Rare+  

Region: Majika Forest  

Description: This fauna has few sightings, but each have been by inhabitants of Majika forest, only one seen at once, and never in the same area. They described Elhu as 'blessed by the Demigod of nature.' An Ethereally beautiful species that is always surrounded by various plants and uses its mane to lure and subdue stronger-looking prey. The creatures have evaded the public eye since discovery, but what little is known is studied by nature and fauna enthusiasts alike.",
https://www.shinseina.world/post/c-enthraller,unknown,C - Enthraller,,Ocean/Sky,,,"The Enthraller is a larger, colorful creature with three design patterns; its four large skin panels are bluish-white, and are capable of emitting a greenish blue bioluminescent glow at night, with dark violet stripes, and are surrounded by a thin translucent blue film. The patterns on these panels radiate and ripple when the creature is enthralling and hypnotizing its prey. The Enthraller's body is ridged, shimmers purple, and ends in two small teal-coloured flippers in place of a tail, which it uses to paddle itself through the water. Its head is bulky and speckled with white dots, ending with a teal maw. Behind its head, right above and below, are two smaller blueish fins. When attacking, the Enthraller's head opens up, revealing four pink tentacles topped with sharp teeth. These tentacles surround its true toothless mouth, which lead to its 4 stomachs.",
https://www.shinseina.world/post/c-eraugr,unknown,C - eraugr,,,,,"
Updated: Jun 29, 2024
Abilities: 
• Demon physiology  
• Wings allow it to fly up to 200mph 
• Fast reflexes  
• Always crying  

Danger Ranking: C  

Rarity: Uncommon   

Region: Corrupted swamp, Sky  

Description: Eraugrs are odd flying corpses. They originated from the swamp before it's corruption, but only their corrupted forms are recognizable. They can be heard sobbing from far away, before attacking with razor sharp teeth and demonic strength. They are always looking for a fight.",
https://www.shinseina.world/post/c-false-art,unknown,C - False-Art,Common,Arid Lands,Take the leaves off. Cut out the core. Can be eaten raw or prepared like any normal vegetable.,15 copper per head.,"A vegetable that often behaves similar to an Artichoke. However, this vegetable will often act like ivy and grow over surrounding vegetables to steal their sunlight. They grow in large patches, and are called 'False-Art' due to often being mistaken for Artichokes. However, when their core is eaten, it numbs the consumer's nerves entirely for up to 3 turns. They cannot feel anything along the lines of touch or pain, magic or physical.",
https://www.shinseina.world/post/c-deeat,unknown,C - Equidirus,,Forest,,,"The Equidirus has two long, thin antennae that emerge from either side of the top of the skull. These appendages have feathery tips that are covered in tiny cilia which undulate constantly and seek out the antennae of other Equidirus as they move near. Many Ranch owners believe that the touch of antennae is not only for pleasure and affection, but also is a means of transferring information about food sources and potential dangers. Herds often move in unison shortly after touching antennae, with herds up to 200 strong. The animals are easily startled and, when all six legs are working in unison, can reach nearly 120 miles per hour. The Equidirus is larger by a third than the largest draft horses, being approximately the size of an elephant. The Equidirus has four eyes, and they are highly emotive and caring creatures.",
https://www.shinseina.world/post/c-dune-terol,unknown,C - Equidirus,,Forest,,,"The Equidirus has two long, thin antennae that emerge from either side of the top of the skull. These appendages have feathery tips that are covered in tiny cilia which undulate constantly and seek out the antennae of other Equidirus as they move near. Many Ranch owners believe that the touch of antennae is not only for pleasure and affection, but also is a means of transferring information about food sources and potential dangers. Herds often move in unison shortly after touching antennae, with herds up to 200 strong. The animals are easily startled and, when all six legs are working in unison, can reach nearly 120 miles per hour. The Equidirus is larger by a third than the largest draft horses, being approximately the size of an elephant. The Equidirus has four eyes, and they are highly emotive and caring creatures.",
https://www.shinseina.world/post/c-equidirus,unknown,C - Equidirus,,Forest,,,"The Equidirus has two long, thin antennae that emerge from either side of the top of the skull. These appendages have feathery tips that are covered in tiny cilia which undulate constantly and seek out the antennae of other Equidirus as they move near. Many Ranch owners believe that the touch of antennae is not only for pleasure and affection, but also is a means of transferring information about food sources and potential dangers. Herds often move in unison shortly after touching antennae, with herds up to 200 strong. The animals are easily startled and, when all six legs are working in unison, can reach nearly 120 miles per hour. The Equidirus is larger by a third than the largest draft horses, being approximately the size of an elephant. The Equidirus has four eyes, and they are highly emotive and caring creatures.",
https://www.shinseina.world/post/c-favego,unknown,C - Favego,,Frozen Tundra,,,"A creature that commonly moves in pacts of 10-15 each of which are the size of a human male, with the largest they can grow being up to three times the size of a human male. They are originally docile creatures but will attack if provoked or starving, and they never let a prey get away.",
https://www.shinseina.world/post/c-frostworm,unknown,C - Frostworm,,Tundra,,,"Giant worm-like creatures that live mainly in the tundra or other very cold places, are believed to be related to the Sandworm and vice versa. The creature stays underneath the ice and when they sense prey, they launch out of the ground towards them, with a mouth filled with teeth.",
https://www.shinseina.world/post/c-galic,unknown,C- Galic,,,,,"
Updated: Jun 29, 2024
Abilities:
•Stronger than a silverback gorilla
•Amphibious
•Can spit lobs of mucous the size of a bowling ball
•Hide as tough as a pine tree

Danger Ranking: C

Rarity: Uncommon

Region: Swamps, Forests, & Shores

Description: Hostile to most other species, this creature is a territorial sprinting mass of muscle. They’re omnivores but have been known to be tamed and used by merchants to ford rivers.",
https://www.shinseina.world/post/c-gnasher,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-golden-spider,unknown,C - Golden Spider,,Desert,,,"These Desert Spiders tend to roam the desert looking for any extra sources of food and water. They have a large golden orb that tends to absorb the ambient mana around them, this seems to be their main source of nutrients as they feed off of ambient mana primarily, but can feed off of biological beings as well. The orb tends to debuff mana by 3x for anyone that gets into a 15 meter radius of it. The orb is as durable as steel, though if you break it, the spider will die in a 10-meter explosion of mana, an explosion that is deadly to others around it.",
https://www.shinseina.world/post/c-god-frog,unknown,C- God-Frog,,,,,"
Updated: Jun 12, 2024
Abilities:
Telepathic
Minor illusions
Immune to Illusions
Powerful telekinesis
Night vision
Extremely intelligent
Danger Ranking: C

Rarity: Rare+

Region: Seaside, Swamps

Description: Honored by the Dorbogs as their gods, only a few of these have been known to exist. They lead the Dorbogs into tribal warefare with each other constantly and are incredibly egotistical. They themselves believe they are gods and are absolute assholes in every regard. You can distinguish them from normal frogs by the feathers growing off their head. Each God-Frog is a different color, and Dorbogs often paint their culture with the color of the God-Frog they honor.",
https://www.shinseina.world/post/c-hammerhead-eel,unknown,C - Hammerhead Eel,,Sea,,,"Hammerhead Eels are ruthless solitary predators, using their eel-like bodies and stinger-laden tongues to paralyze prey hidden in coral. Aggressive and territorial, they attack anything they sense. Fortunately, their venom can be neutralized with freshwater, giving divers a slim chance at survival.",
https://www.shinseina.world/post/c-glittering-heart,unknown,C - Habonana,,Dragon Realm.,,,"A rare creature that could be found roaming the lands of the dragon realm, often found within the mountain areas or deep forest, as they tend to avoid interacting with other lifeforms due to their dislike for crowded areas. They are known to be quite hostile to others that wander around them, being able to rip things apart with their many arms.",
https://www.shinseina.world/post/c-hell-golem,unknown,C- Hell Golem,,,,,"
Updated: Jun 29, 2024
Abilities:
•It can produce flames from any part of its body
•Seeing as it is a golem the body can rebuild itself as long at the core, located in the chest, stats intact
•It can change the shape of its hands at will

Danger Ranking: C

Rarity: Rare

Region: Desert

Description: A golem monster that is made out of both earth and fire. It is extremely durable, being able to withstand bullets and other weaker attacks easily. Once the golem has a target locked on it will not rest until it either kills the target or is killed.",
https://www.shinseina.world/post/c-helljaw,unknown,C - Helljaw,,Oceans,,,"Helljaws are a carnivorous fish that has a striking resemblance to the standard great white shark. Helljaws are equipped with a pointy tail that is used to propel itself through the water. The underside of its body is white while the creature's top is dark gray. This coloration acts as camouflage, allowing the Helljaw to sneak up on its prey, as well as having a sort of natural ""cloaking"" system. A sharp ridge can be seen on the back of male Helljaws, whilst females have a more rounded over ""hump"" instead. The Helljaws most striking feature is its three-part jaw that resembles a rattlesnake's open mouth. The three jaws open in a triangular pattern like a blooming flower, its pure jaw stregth enough to crush almost anything that swims the sea",
https://www.shinseina.world/post/c-habonana,unknown,C - Habonana,,Dragon Realm.,,,"A rare creature that could be found roaming the lands of the dragon realm, often found within the mountain areas or deep forest, as they tend to avoid interacting with other lifeforms due to their dislike for crowded areas. They are known to be quite hostile to others that wander around them, being able to rip things apart with their many arms.",
https://www.shinseina.world/post/c-hollowed,unknown,C- Hollowed,,,,,"
Updated: Jun 29, 2024
Abilities:
•Can take the form of a small child
•The original body can go invisible
•It is made out of a stretchable ink like substance
•Its body is immune to most physical attacks

Danger Ranking: C

Rarity: Rare

Region: Unknown

Description: A creature that takes the form of a small child in order to draw in its prey and feed on them with ease. They are rare to run into but are dangerous none the less.",
https://www.shinseina.world/post/c-jagamba,unknown,C - Jagamba,,"Forests, Jungles",,,"The Jagamba is a hybridized panther-reptile terror that rules the nighttime jungles. Sleek and lethal, it stalks prey relentlessly, striking with venomous precision. Unseen during the day, it is said that if a Jagamba has not made a kill by sunrise, it will always return the next night to finish what it started.",
https://www.shinseina.world/post/c-icom,unknown,C- Icom,,,,,"
Updated: Jun 29, 2024
Abilities:
•Extremely strong
•Can change the shape of its right hand
•Can shoot out ice
•Cold to the touch

Danger Ranking: C

Rarity: Rare

Region: Frozen areas

Description: A giant golem-like creature that naturally forms out of ice that has lots of magic infused in them. Very brute creatures that like to fight but are extremely stupid.",
https://www.shinseina.world/post/c-kelipite,unknown,C - Kelipite,,,,,"A common mineral inside of the Corrupted Swamp, a reflective material that conduits the corruptive mana of the land around it, corroding nearby matter around it.",
https://www.shinseina.world/post/c-kolule,unknown,C- Kolule,,,,,"
Updated: Jun 29, 2024
Abilities:
•Skeleton properties
•Antlers capable of easily ramming through wood
•Black blood capable of burning living creatures similar to acid

Danger Ranking: C

Rarity: Uncommon

Region: Corrupted Swamp

Description: Deers that have been mutated by the Corrupted Swamp. Incapable of feeling pain, yet seem to posses some sensory awareness. They’re often in packs and very rarely will have a Kolule Shepard leading them. Carnivores that often feast on the dead but will aggressively and brutally hunt down prey of any kind, even people.",
https://www.shinseina.world/post/c-korokai,unknown,C- Korokai,,Tundra,,,"Korokai are large wolf like creatures with large red spike like spines on there back. There bodies are covered in razor sharp scales that protect them from the cold and predators. The korokai usually live and travel in packs of 6 to 10. These creatures are very hostile and blood thirsty, usually doing whatever they can to kill. It is also known that there underbelly’s are very weak and easy to damage.",
https://www.shinseina.world/post/c-kurma,unknown,C- Kurma,,,,,"
Updated: Jun 29, 2024
Abilities:
•Hard Shell that can block a bullet
•Tough dragon scales
•Can spit pressured water
•Can bite through steel

Danger Ranking: C

Rarity: Uncommon

Region: Swamp and Ocean

Description: A creature made up like a turtle that has the face and scales of a dragon but body/shape of a turtle. It can shoot out water at high pressure, powerful enough to punch through steel. They generally move in groups and live in swamp/ocean areas, and tend to feed on fishes. However, if angered, they will swarm you in groups and rip you to pieces.",
https://www.shinseina.world/post/c-kurr-urchin,unknown,C - Kurr Urchin,,Oceans,,,"Kurr Urchins are wispy black sea creatures that blend perfectly into coral beds and underwater caves. Those unfortunate enough to step on one suffer nightmarish visions and impaired sight. Though relatively harmless when undisturbed, old folktales warn swimmers against entering the ocean after sundown, all thanks to these elusive little wanderers.",
https://www.shinseina.world/post/c-hetfang,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-laedmaire,unknown,C - Laedmaire,,Anywhere,,,"Laedmaire are a species of decently large avian creatures who are known for their capability to mimic the voices of other creatures. While it itself isn't a particularly strong fauna, it can call stronger fauna to it's aid by mimicking the sounds of their voices and broadcasting them over vast distances, where it can then manipulate them by using it's pheromone mist. Their high intellect allows them to actively strategize against their prey and foes, utilizing other creatures to their advantage whenever it may benefit them. These creatures even have the capability to mimic language, however they don't know quite what they're saying, but are capable of learning over long spans of time. This was proven by a Laedmaire in the past which would lure villagers from their homes into a nearby forest by utilizing the voice of a crying child. And upon them reaching the location, they'd be killed by the Laedmaire which had deceived them.",
https://www.shinseina.world/post/c-magmator,unknown,C - Magmator,,Volcanic/Desert,,,"The Magmamator is a much smaller yet territorial theropod. Its compact form is adorned with a striking, glowing orange carapace, and it also had spines, claws, and horns that have the same orange hue. It sleeps for much of the day, and is only active at Night whilst it prowls for prey with its pack, usually containing upwards of 5-6 Magmators. They usually prey on Magma beetles, Droggi, and Desert Scorpions, overwhelming them with their sheer numbers",
https://www.shinseina.world/post/c-karkinos,unknown,C - Leshen,,Desert and Caves,,,"Leshens are large reptilian predators, resembling a blend of Komodo Dragon and cobra, with black onyx scales and yellow-striped backs. Red gill-like organs on their hoods can excrete a purple fog that enhances toxins, making prey more vulnerable. Alchemists highly prize this fog for creating potent concoctions. Despite their size, Leshens prefer ambush tactics, striking with venom and overwhelming their victims quickly.",
https://www.shinseina.world/post/c-kuoga,unknown,C - Leshen,,Desert and Caves,,,"Leshens are large reptilian predators, resembling a blend of Komodo Dragon and cobra, with black onyx scales and yellow-striped backs. Red gill-like organs on their hoods can excrete a purple fog that enhances toxins, making prey more vulnerable. Alchemists highly prize this fog for creating potent concoctions. Despite their size, Leshens prefer ambush tactics, striking with venom and overwhelming their victims quickly.",
https://www.shinseina.world/post/c-leshen,unknown,C - Leshen,,Desert and Caves,,,"Leshens are large reptilian predators, resembling a blend of Komodo Dragon and cobra, with black onyx scales and yellow-striped backs. Red gill-like organs on their hoods can excrete a purple fog that enhances toxins, making prey more vulnerable. Alchemists highly prize this fog for creating potent concoctions. Despite their size, Leshens prefer ambush tactics, striking with venom and overwhelming their victims quickly.",
https://www.shinseina.world/post/c-majika-lion,unknown,C- Majika Lion,,,,,"
Updated: Jun 29, 2024
Abilities:
•Majika Lions have the ability to heal themselves and others. Though this is not powerful
•Thunderous Roar. Majika Lion can roar so loudly it can stun and possibly deafen anyone near
•Immune to Lightning and electricity
•Can shoot a small lightning bolt from their mouth (.5 power of lighting spell with same cooldown)
Danger Ranking: C

Rarity: Uncommon

Region: Forest

Description: These magically enhanced Lions are a genetic mutation from normal lions. Granting them the ability to soak in the mana around them and utilizing them to charge up. They have proven to be quite fearsome but prefer to stay secluded not normally engaging with people.",
https://www.shinseina.world/post/c-mana-serpent,unknown,C - Mana-Serpent,,"Forest, Mountains",,,"A creature that comes in the form of a snake that is often covered in white scales, with mana crystal embedded into its very body. The creature is often found in the forest or mountains but are rare to encounter due to its reclusive nature. Many people believe the creature to be related to dragons in some way due to how they are, but this hasn't been proven.",
https://www.shinseina.world/post/c-mimica,unknown,C - Mimica,,Anywhere.,,,"Mimicas are a species of creature that is able to shapeshift and look like other objects at while, while still retaining their abilities in that form, such as their mouth filled with sharp teeth, long tongue, and even their ability to go undetected by magic. They have a habit of hiding as items in dungeons or secret places and attacking people when they are found by tricking them into thinking they are treasure, they are wicked and playful in nature.",
https://www.shinseina.world/post/c-manticant,unknown,C- Manticant,,,,,"
Updated: Jun 29, 2024
Abilities:
•Spiked tail it can use as a whip
•Red mane that smells like poppies
•Lower half of its body is as tough as steel
•Very agile

Danger Ranking: C

Rarity: Uncommon

Region: Mountains & Plains

Description: Usually hunting alone, these creatures consists of packs of 13 usually. They are Lion-like creatures that act in a similar manner. They have a fear of vampires and will outright refuse to interact with them.",
https://www.shinseina.world/post/c-mini-kraken,unknown,C- Mini-Kraken,,,,,"
Updated: Jun 29, 2024
Abilities:
• They have a rapid regeneration rate underwater
• They can control the water currents around themselves
• They can extend their tentacles up to 50 meters out

Danger Ranking: C

Rarity: Rare

Region: Ocean

Description: A species of Kraken that is smaller in size to the monstrous being of myths, they are weaker as well but still a hassle for fishermen and boats alike. They are aggressive eaters, using their tentacles to wrap around boats in order to crush it and eat the remants with their largemouth hole.",
https://www.shinseina.world/post/c-mindsnaring-lurker,unknown,C - Mindsnaring Lurker,,"Ruins, Caves, Deep Oceans, Forests",,,"The Mindsnaring Lurker is a stalking predator that thrives in abandoned ruins and dark corners of the world. Its single glowing eye clouds the senses of those who gaze upon it, weaving illusions that confound the mind. While not highly intelligent, it uses fear and confusion to trap its prey, lashing out with crushing tendrils. Its semi-ethereal body resists non-magical attacks, making it a frustrating foe for the unprepared.",
https://www.shinseina.world/post/c-multi-headed-snake,unknown,C- Multi-Headed Snake,,,,,"
Updated: Jun 29, 2024
Abilities:
•Snake-like agility, speed, and flexibility
•Night vision
•Shoots spikes from its back
•Has a sword

Danger Ranking: C

Rarity: Uncommon

Region: Caves
 
Description: A snake-like creature with a human head that's inhumanly ugly. They tend lives in caves or dark places alone and hunt anyone that enters. The creature is said to be various envious of people's faces, due to how ugly it is, and because of this it cuts the head of the victim off and wears it around its head.",
https://www.shinseina.world/post/c-nograta,unknown,C- Nograta,,,,,"
Updated: Jun 29, 2024
Abilities:
•Extremely Strong
•Rage mode. Allows it to get double the stats when enraged.
•Bug, Sharp horns
•Great sensory abilities

Danger Ranking: C

Rarity: Rare

Region: Forest and Desert

Description: A somewhat large creature with two mammoth-like horns on the top of the head, and fights with a spiked club. They are rare to run into but if found, they will not let you leave without a fight. By that I mean, they are a very battle happy race, great at battle tactics and fighting blind.",
https://www.shinseina.world/post/c-nagami,unknown,C- Nagami,,,,,"
Updated: Jun 29, 2024
Abilities:
•Really fast
•Whip-like tail
•Sharp claws
•Spiky body
•Tough skin

Danger Ranking: C

Rarity: Uncommon

Region: Forest
 
Description: A creature with the lower half of a scorpion, upper half of a person, head of a skeleton and tail of a snake. It tends to live in forest areas and hunt anything that crosses its path using its fast lower half and strong tail as a whip.",
https://www.shinseina.world/post/c-muca,unknown,No Title,,,,,,
https://www.shinseina.world/post/c-ontorav,unknown,C - Ontorav,,"Forests, Plains",,,"A large bird-like creature that often hunts in forests and plains, using its large size and multiple arms to sweep down and grab prey from below, flying away as they eat them. With the head and wings of a raven, yet the body of a monster, the creature is quite disgusting to look at, and many hate them, just as they hate people.",
https://www.shinseina.world/post/c-orca-bear,unknown,C- Orca-Bear,,,,,"
Updated: Jun 29, 2024
Abilities:
•Twice as strong as a fully grown black bear
•Can breath on both land and underwater
•Tail point is used as an axehead as solid as stone
•Thick blubber making it resistant to blunt damage

Danger Ranking: C

Rarity: Common

Region: Bodies of water & Forests

Description: A cross between a bear and an orca whale. It is unknown how this creature came to be, but it’s aggressive and not afraid to hunt anything smaller than it. Often in packs of 3, they have a natural weakness to electricity magic. Only eats fish and meat. Hated by fishermen for having asshole personalities, sometimes being cruel to their prey just for fun.",
https://www.shinseina.world/post/c-psych-owl,unknown,C - Psych Owl,,All,,,"A rare and magical owl that is believed to be a sign of good fate by all that see it. The owl isn't commonly hostile and would only attack if attacked or threatened, using its powerful mental capabilities to defeat its foe before fleeing, or simply fleeing if unable to win.",
https://www.shinseina.world/post/c-orcheed,unknown,c - orcheed,,,,,"
Updated: Jun 29, 2024
Abilities: 
• They are completely immune to physical damage. 
• They can fly at a speed of 100mph. 
• They have a very strong bite strength capable of denting metal. 

Danger Ranking: C  

Rarity: Uncommon  

Region: Sky & Tundra  

Description: These creatures are an uncommon docile herbivore like fauna, they are very kind and can be very meticulous when making their nest. Orcheed’s usually stay in groups of 3 to 4.",
https://www.shinseina.world/post/c-raputrr,unknown,C - Raputrr,,Elemental Isle.,,,"Raputrrs are one of the many races that have begun to appear due to the sudden changes in the world. They have short arms but long legs which they are focused on for running, as they are known for their speed even if their bodies are small. They are feared due to their speed, and also, their pack movement, often swarming in packs of 10 or more. They love to eat and are hostile to all.",
https://www.shinseina.world/post/c-ragyunen,unknown,C- Ragyunen,,Mountains & Tundra,,,"Ragyunen are white and red spiney 5 eyed creatures that reside in the mountains. They are known to be cold calculated and seclusive killers that only need to eat a few times a year to survive. They have long white tails with red veins all over them with the end of the tail being a long red stinger that causes paralysis and hallucinations. The Ragyunen usually stay in duos, said duos usually being 1 male and 1 female.",
https://www.shinseina.world/post/c-rose-knight,unknown,C - Rose Knight,,Ashbone Jungle.,,,"
Updated: Jun 29, 2024
Abilities:
- Very fast and agile.
- Trained Knight capabilities.
- Sharp Blades that are hard and can regrow.
- Can shoot out blade slashes of mana.
- Feed on blood to heal.
- Can harden body.
Danger Ranking: C
Rarity: Rare.
Danger Ranking: Rose Knights are beings that can be found within the Ashbone forest that act like protectors of the deeper levels, meeting one is akin to signing your life away, and meeting multiple is akin to greeting death, as while alone they are comparable to C ranks, in groups of 5 or more they are as capable as B ranks.",
https://www.shinseina.world/post/c-salavamander,unknown,C- Salavamander,,,,,"
Updated: Jun 29, 2024
Abilities:
•Superheated body 
•Can breath fire in a linear stream
•270 degree vision
•Can climb surfaces with sticky feet
•Quick on all fours

Danger Ranking: C

Rarity: Uncommon

Region: Desert & Canyons

Description: A salamander capable of being 4 meters long and 1 meter tall. They often melt their prey before eating the lava-ish remains like oatmeal. Salavamanders are weak to ice magic and will die if suffering below room temperatures for half an hour.",
https://www.shinseina.world/post/c-sandcrawlers,unknown,d - sandcrawlers,,,,,"
Updated: Jun 25, 2024
Abilities: 

• Can hide and dig through sand and dirt very easily and quickly 
• Strong appendages for grabbing prey or holding something 
• Very fast while under the sand, and just fast in general. 
• Can detect footsteps while under sand or dirt.  

Danger Ranking: D  

Rarity: Uncommon  

Region: Desert  

Description:  A reptilian species which lives in the desert, staying under the sand to keep themselves cool while preparing for their next sneak attack. When an unsuspecting foe comes close enough, they will grab them with their powerful appendages and drag them under the sand to suffocate.",
https://www.shinseina.world/post/c-redback-gorilla,unknown,C- SandWorm,,,,,"
Updated: Jun 29, 2024
Abilities:
•Sonar
•Can dig through dirt and sand like a drill
•Can shoot sand from its mouth
•Rows of steel shredding teeth

Danger Ranking: C

Rarity: Uncommon

Region: Desert

Description: Giant worm-like creatures that live mainly in the desert or/and other very sandy, dry, and hot placed. The creature stays underneath the sand and when they sense prey, they launch out of the ground towards them, with a mouth filled with teeth.",
https://www.shinseina.world/post/c-scorchshale,unknown,C - Scorchshale,,,,,"Scorchshale is a brittle mineral formed from compressed ash and soil, commonly found in regions where intense pressure from natural disasters has altered the land. It is lightweight and highly active in nature, which tends to make it rather absorptive to physical interaction and reactive to touch. However, it is fragile and crumbles easily under repeated stress, some alchemists refine it into powders that dull kinetic force, though prolonged exposure causes minor lung irritation.",
